Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-669.7476	-695.5259	25.77826	0.0103983	0.00981047	0.0231128	0.0225562	0.0680751	0.0101928	0.00943947	0.0424234	0.0476068	0.00965438	0.0915511	0.0273843	0.0131902	0.0378933	0.0102008	0.0313178	0.0314267	0.0090014	0.0447396	0.0107348	0.00604644	0.0127857	0.00049969	0.00114743	0.000170745	0.0118448	0.00228503	0.00690445	0.018324	2.81813	0.272747	0.4832254	1.516775	0.0281023	0.175165	0.580724	1.72199	5.7089	35.5843	2.582732	3.138855	4.132971	0.016752	0.015805	0.0372356	0.0363388	0.109672	0.016421	0.0152073	0.0683457	0.0766963	0.0155536	0.147492	0.0441172	0.0212499	0.0610475	0.0164339	0.0504541	0.0506296	0.0145016	0.0720771	0.0172941	0.00974105	0.0205983	0.000805019	0.00184855	0.000275076	0.0190824	0.00368127	0.0111233	0.0295206	0.758387	0.241613	0.6207177
30	-1078.755	-1110.045	31.2901	0.0664459	0.00276401	0.0118298	0.0183966	0.0181791	0.00446025	0.0250145	0.00858945	0.0216616	0.014637	0.0137114	0.00376822	0.0162672	0.0309055	0.00897797	0.0214915	0.025074	0.0129476	0.0196176	0.00675844	0.0242081	0.0150733	0.00482063	0.0053562	0.00842596	0.0150765	0.00107389	0.00188108	0.00471877	0.0308618	1.38766	0.4004369	1.599563	0.59604	0.776965	0.924288	1.08191	1.28706	1.67774	0.3741501	3.994545	0.008896096	0.153763	0.00639621	0.0273755	0.0425718	0.0420683	0.0103215	0.0578862	0.0198769	0.0501272	0.0338716	0.0317296	0.00872007	0.0376441	0.0715186	0.020776	0.0497337	0.058024	0.0299622	0.0453972	0.0156398	0.0560202	0.0348811	0.0111554	0.0123948	0.0194986	0.0348886	0.00248509	0.00435301	0.0109197	0.799782	0.200218	0.4321321
60	-836.4343	-861.0126	24.57825	0.0155566	0.0369728	0.0104034	0.0359012	0.0137859	0.0512391	0.0380112	0.00746491	0.0323312	0.005788	0.0107825	0.0129329	0.0198155	0.0306686	0.0178621	0.00181887	0.0152653	0.018553	0.0191553	0.0154563	0.0513594	0.00987587	0.0217962	0.0134619	0.0128457	0.012612	0.0095037	0.0650054	0.0195496	3.03302	0.186793	0.2459069	1.754093	0.0626589	0.258991	0.656079	1.52421	3.86113	15.9594	2.002937	7.133159	6.494939	0.0248597	0.0590833	0.0166248	0.0573708	0.0220302	0.0818812	0.0607426	0.0119291	0.0516658	0.00924934	0.0172307	0.020667	0.0316655	0.0490091	0.028544	0.00290659	0.0243943	0.029648	0.0306106	0.0246995	0.0820733	0.0157818	0.0348308	0.0215123	0.0205277	0.0201543	0.0151871	0.10388	0.0312406	0.877047	0.122953	0.6257743
90	-733.4808	-759.5133	26.03248	0.131428	0.0122245	0.224816	0.0312745	0.0576396	0.211493	0.0872379	0.0666156	0.264894	0.0329775	0.114295	0.0470036	0.287402	0.0100966	0.0558296	0.0493589	0.195708	0.0285993	0.0376002	0.0302524	0.22142	0.0198005	0.235046	0.0766999	0.148936	0.0716753	0.000654967	0.0655207	0.122815	2.64104	0.343584	1.295083	0.7049172	0.124656	0.362224	0.728466	1.37275	2.76072	8.02205	1.50557	0.5443028	3.0747	0.0447138	0.00415898	0.076486	0.01064	0.0196099	0.0719532	0.0296796	0.0226636	0.0901209	0.0112195	0.0388849	0.0159913	0.0977786	0.00343501	0.0189941	0.0167926	0.0665828	0.00972991	0.0127922	0.0102923	0.0753305	0.00673642	0.0799663	0.0260945	0.0506702	0.024385	0.00022283	0.0222911	0.0417837	0.352459	0.647541	2.939316
120	-763.3365	-789.9191	26.58261	0.049987	0.0083449	0.0703727	0.0233955	0.0153808	0.0241306	0.0506284	0.0442524	0.0303689	0.0273207	0.204432	0.0221452	0.0766462	0.0129427	0.0436786	0.0286652	0.0366878	0.0383057	0.0137181	0.0112205	0.0108908	0.00528365	0.0357131	0.147143	0.0247845	0.0162892	5.99831e-05	0.0321621	0.144304	2.10413	0.558346	0.2092957	1.790704	0.235764	0.49426	0.802638	1.24589	2.02323	4.24153	1.04478	8.555858	1.507406	0.0400134	0.00667991	0.0563318	0.0187276	0.012312	0.019316	0.0405269	0.0354231	0.0243096	0.0218696	0.163643	0.0177268	0.0613536	0.0103603	0.0349637	0.0229458	0.0293677	0.0306629	0.010981	0.00898172	0.00871787	0.00422944	0.0285876	0.117785	0.0198394	0.0130392	4.80152e-05	0.0257451	0.115512	0.895352	0.104648	1.249254
150	-977.2262	-1007.884	30.65751	0.0248175	0.0082115	0.00173783	0.003386	0.00971552	0.0228937	0.00221512	0.0279527	0.0649314	0.0143748	0.0993804	0.0251349	0.00543808	0.00260565	0.00563992	0.0184482	0.0501959	0.0433768	0.0067329	0.0275539	0.000544041	0.00128296	0.0234677	0.0506621	0.0185554	0.0244325	0.000117245	0.00190854	0.0464419	2.46667	0.413331	1.490822	0.5091783	0.41137	0.648426	0.873582	1.14471	1.5422	2.4309	0.6422744	0.341542	2.387117	0.0392586	0.0129897	0.00274906	0.00535627	0.0153689	0.0362153	0.00350408	0.0442181	0.102714	0.0227394	0.157209	0.0397606	0.00860244	0.00412185	0.00892173	0.0291831	0.0794043	0.0686174	0.0106507	0.0435873	0.000860613	0.00202951	0.0371233	0.0801418	0.0293526	0.0386495	0.000185469	0.0030191	0.073466	0.254589	0.745411	0.6321553
180	-827.531	-858.5336	31.00268	0.0232761	0.00256475	0.0190881	0.0469803	0.01979	0.00421015	0.00102237	0.0309091	0.0376172	0.0732656	0.108001	0.0102505	0.0484954	0.0502045	0.0440384	0.0200311	0.169569	0.00885477	0.289112	0.0496145	0.00891017	0.00111006	0.0259497	0.0560203	0.0252485	0.019055	0.0386681	0.00343611	0.0585627	0.28136	1.28746	0.6397499	1.36025	0.439882	0.669968	0.882535	1.1331	1.49261	2.27334	0.5938201	2.126222	0.08741568	0.0179897	0.00198226	0.0147529	0.0363103	0.0152954	0.00325396	0.000790174	0.0238891	0.0290737	0.0566258	0.0834724	0.00792246	0.0374813	0.0388022	0.0340366	0.0154817	0.131057	0.00684371	0.22345	0.0383462	0.00688653	0.00085795	0.0200561	0.0432972	0.0195142	0.0147273	0.0298859	0.00265572	0.0452621	0.680125	0.319875	1.293856
210	-873.1904	-904.9839	31.79346	0.0180111	0.00848368	0.0258939	0.0515536	0.00660032	0.00972328	0.00963423	0.0164022	0.0124058	0.00627198	0.0140995	0.0032703	0.00702392	0.0292604	0.00264251	0.00409075	0.0114753	0.00632627	0.0203886	0.00731042	0.0242348	0.0149931	0.0121509	0.0115806	0.0231928	0.0123062	0.00367672	0.00843814	0.013394	0.216421	1.31343	0.9108021	1.089198	0.201832	0.458186	0.783883	1.2757	2.18252	4.95463	1.157143	1.195867	0.06591005	0.0456168	0.0214866	0.0655815	0.13057	0.0167166	0.0246262	0.0244006	0.0415418	0.0314201	0.015885	0.0357097	0.0082827	0.0177895	0.0741078	0.00669268	0.0103606	0.0290636	0.0160225	0.0516382	0.0185151	0.0613796	0.037973	0.0307746	0.0293302	0.0587405	0.031168	0.00931202	0.0213713	0.0339229	0.544599	0.455401	0.3948354
240	-1014.183	-1046.272	32.08885	0.024854	0.0345704	0.0429109	0.0128256	0.0160683	0.00977342	0.00319808	0.0120738	0.00499907	0.0201267	0.024517	0.00451278	0.0174653	0.0521573	0.00523727	0.0316353	0.0127232	0.00864101	0.00347532	0.0261616	0.017547	0.0113165	0.0175664	0.0103319	0.0634926	0.0251382	0.0379161	0.00655765	0.00368428	0.73442	1.10623	0.8545264	1.145474	0.906703	0.953357	0.985208	1.01501	1.04892	1.1029	0.07081759	1.340478	0.2655572	0.0442654	0.0615705	0.0764251	0.0228425	0.0286179	0.0174066	0.00569583	0.0215037	0.00890343	0.035846	0.0436651	0.00803733	0.031106	0.092893	0.00932767	0.056343	0.0226602	0.0153898	0.0061896	0.0465942	0.0312515	0.0201548	0.0312861	0.0184012	0.113081	0.0447716	0.0675292	0.0116793	0.00656176	0.572737	0.427263	0.5614767
270	-1398.566	-1424.838	26.27183	0.0307917	0.0590513	0.0854029	0.0179423	0.0123819	0.017594	0.124478	0.0143525	0.007065	0.0412311	0.04089	0.0738539	0.0243334	0.0442875	0.0243252	0.040896	0.0178629	0.0111705	0.0379198	0.0757435	0.015439	0.00949054	0.00807141	0.0329209	0.0667528	0.0289445	0.00144351	0.00190112	0.00266216	3.43629	0.0254841	1.619532	0.3804682	0.964026	0.982291	0.994441	1.00559	1.01803	1.03732	0.02649111	0.2349248	53.93625	0.0317702	0.0609279	0.0881169	0.0185125	0.0127753	0.0181532	0.128434	0.0148086	0.00728952	0.0425413	0.0421895	0.076201	0.0251067	0.0456949	0.0250982	0.0421956	0.0184306	0.0115255	0.0391248	0.0781505	0.0159296	0.00979214	0.00832791	0.0339671	0.0688742	0.0298643	0.00148938	0.00196154	0.00274676	0.190234	0.809766	0.9691997
