Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-606.541	-634.0189	27.47796	0.101452	0.0301572	0.143863	0.0557739	0.127527	0.0334062	0.169518	0.0160877	0.0909962	0.00970399	0.223998	0.189386	0.110059	0.0453638	0.0266501	0.0205898	0.18737	0.0101406	0.0348771	0.0506033	0.0936495	0.00949902	0.0510857	0.00843699	0.0534022	0.00853954	0.00422009	0.0177043	0.0260381	1.32303	0.870788	0.6862082	1.313792	0.0538925	0.240637	0.641205	1.55956	4.15563	18.5554	2.111913	1.914567	0.6077389	0.0520241	0.0154644	0.0737721	0.0286005	0.0653949	0.0171305	0.0869282	0.00824968	0.0466624	0.00497615	0.114865	0.0971161	0.0564375	0.0232623	0.013666	0.0105584	0.0960825	0.00520006	0.0178848	0.0259491	0.048023	0.00487105	0.0261965	0.00432644	0.0273843	0.00437903	0.00216404	0.00907865	0.0133522	0.656896	0.343104	1.950099
30	-592.0642	-621.6142	29.54997	0.0356336	0.0161588	0.03438	0.00927665	0.0500312	0.0368543	0.100703	0.0448157	0.0546421	0.0108038	0.150061	0.0691314	0.0576348	0.00597933	0.00255455	0.0245584	0.101164	0.0156155	0.0249739	0.0978488	0.0418458	0.0226475	0.0285229	0.00833378	0.0245814	0.019343	0.0122197	0.0381684	0.0446516	0.374655	1.25014	0.8473598	1.15264	0.0294599	0.179242	0.584907	1.70967	5.57904	33.9444	2.548618	1.360272	0.1198765	0.030118	0.0136576	0.0290583	0.00784073	0.0422869	0.0311497	0.0851153	0.0378788	0.0461842	0.00913152	0.126834	0.0584306	0.0487137	0.0050538	0.00215914	0.020757	0.0855053	0.0131984	0.0211082	0.0827029	0.0353686	0.0191419	0.0241079	0.00704381	0.0207765	0.016349	0.0103282	0.0322604	0.0377401	0.57632	0.42368	1.183135
60	-593.0533	-620.9164	27.86311	0.0605602	0.0636827	0.0498988	0.0274891	0.0691933	0.0759113	0.227421	0.0238031	0.0374812	0.0199678	0.171927	0.00819631	0.0931165	0.0059668	0.00157847	0.15858	0.158056	0.0330369	0.00888372	0.0785095	0.185841	0.0584657	0.0714524	0.00587797	0.0335295	0.0325549	0.0116109	0.0400118	0.0859878	0.558867	1.17645	0.6886596	1.31134	0.0253158	0.166468	0.57157	1.74957	6.00717	39.5011	2.658238	1.904192	0.1900175	0.0318974	0.0335421	0.026282	0.0144787	0.0364446	0.039983	0.119784	0.0125372	0.0197416	0.0105171	0.0905552	0.00431705	0.0490451	0.00314275	0.000831389	0.0835252	0.0832489	0.0174007	0.00467911	0.0413515	0.0978835	0.0307942	0.0376345	0.00309596	0.0176602	0.0171469	0.00611551	0.0210745	0.0452903	0.65567	0.34433	1.898591
90	-588.2287	-618.1831	29.95447	0.0253041	0.0168922	0.00997162	0.0433228	0.0234909	0.0205903	0.0715696	0.0355264	0.0495148	0.0123043	0.0583688	0.0717336	0.0578092	0.0415962	0.000429866	0.0637859	0.0294429	0.0073578	0.00362843	0.0372181	0.0466573	0.020032	0.00099535	0.00949808	0.0113832	0.0472025	0.00668868	0.00159722	0.0459236	0.564472	1.17421	0.6796185	1.320382	0.0814273	0.294293	0.682762	1.46464	3.39798	12.2809	1.813489	1.942828	0.1922896	0.0290907	0.01942	0.0114638	0.0498058	0.0270062	0.0236715	0.0822795	0.0408427	0.0569243	0.0141455	0.0671032	0.082468	0.0664599	0.0478208	0.000494193	0.073331	0.0338488	0.00845884	0.0041714	0.0427875	0.0536392	0.0230296	0.0011443	0.0109194	0.0130866	0.0542659	0.00768959	0.00183623	0.0527957	0.660191	0.339809	0.8698358
120	-608.911	-637.5731	28.66217	0.0137565	0.00646617	0.0369749	0.0438786	0.0215529	0.00590758	0.0589365	0.0337243	0.0470032	0.0535083	0.0750468	0.0542435	0.00164765	0.170195	0.0170938	0.0418312	0.0366959	0.0253489	0.00970198	0.0483609	0.0135619	0.0203818	0.0314003	0.00955973	0.0140365	0.0308338	0.00634939	0.00488701	0.0344038	0.727318	1.10907	0.5699392	1.430061	0.0308182	0.183226	0.588933	1.69799	5.45774	32.4484	2.516027	2.509146	0.2623157	0.0142217	0.00668484	0.0382253	0.0453625	0.0222817	0.00610736	0.0609297	0.0348648	0.0485927	0.0553178	0.0775847	0.0560779	0.00170337	0.17595	0.0176719	0.0432459	0.0379368	0.0262062	0.0100301	0.0499963	0.0140206	0.021071	0.0324622	0.00988302	0.0145112	0.0318765	0.00656412	0.00505228	0.0355672	0.71503	0.28497	0.9672883
150	-593.0469	-619.5158	26.46885	0.00523087	0.0102315	0.0211304	0.0052102	0.0315457	0.010047	0.0414452	0.00710589	0.0424746	0.0439199	0.0412989	0.00716527	0.0191743	0.0494783	0.0163954	0.0379036	0.0307929	0.00541807	0.0174019	0.0680487	0.00365126	0.0389328	0.014506	0.0038468	0.00173836	0.0091309	0.00339513	0.0128679	0.0130597	2.26673	0.49331	0.7787698	1.22123	0.00564627	0.0800808	0.454905	2.19826	12.4874	177.108	3.743154	1.568153	1.837974	0.00853954	0.0167031	0.034496	0.0085058	0.0514992	0.016402	0.0676604	0.0116006	0.069341	0.0717004	0.0674215	0.0116975	0.0313025	0.0807747	0.0267659	0.0618787	0.0502702	0.00884515	0.0284091	0.111091	0.00596077	0.0635587	0.0236814	0.00628	0.00283793	0.0149064	0.00554263	0.0210072	0.0213203	0.610615	0.389385	0.6125475
180	-589.3183	-617.571	28.2527	0.0154043	0.147273	0.142952	0.00709457	0.0766582	0.0287631	0.0447609	0.0245443	0.00730137	0.0425794	0.103571	0.0201543	0.131524	0.1011	0.118366	0.117387	0.0488439	0.0346455	0.00267997	0.072595	0.174383	0.0739059	0.0350544	0.0194738	0.0299927	0.0163149	0.00869132	0.0612824	0.0167462	1.4738	0.810479	0.9443762	1.055624	0.0552424	0.243558	0.643623	1.55371	4.10579	18.1021	2.094026	1.1178	0.7273742	0.00893497	0.0854233	0.0829168	0.00411507	0.0444642	0.0166835	0.0259628	0.0142365	0.00423503	0.0246974	0.0600745	0.0116901	0.0762883	0.0586412	0.0686559	0.0680881	0.028331	0.0200955	0.00155447	0.0421074	0.101148	0.0428678	0.0203327	0.0112954	0.0173967	0.00946319	0.00504124	0.0355457	0.00971333	0.527812	0.472188	1.724043
210	-593.2273	-621.808	28.58064	0.0124465	0.18549	0.131058	0.00923009	0.0960406	0.0340422	0.0406161	0.0427113	0.00723155	0.0634802	0.0877965	0.0208551	0.0640201	0.0575235	0.134505	0.122458	0.0372499	0.038208	0.0273004	0.0475037	0.0746916	0.0915642	0.0128745	0.0212187	0.170768	0.0223738	0.113169	0.0223029	0.0335188	0.852694	1.05892	0.7528074	1.247193	0.075504	0.28365	0.674961	1.48157	3.52547	13.2443	1.868099	1.656722	0.322099	0.00683027	0.101792	0.0719208	0.00506522	0.0527044	0.0186814	0.022289	0.0234388	0.00396848	0.0348362	0.0481803	0.0114447	0.0351325	0.0315673	0.0738128	0.0672017	0.0204417	0.0209675	0.0149817	0.0260687	0.0409887	0.0502479	0.0070652	0.0116442	0.093713	0.0122781	0.062104	0.0122392	0.0183942	0.623596	0.376404	1.822249
240	-588.4963	-615.7758	27.27954	0.0068726	0.0869829	0.0237996	0.0102511	0.0171621	0.00116457	0.0423896	0.0139673	0.0021603	0.0243986	0.0550716	0.0137387	0.00642118	0.0564583	0.0464291	0.0400458	0.0256482	0.00189873	0.0121692	0.0213398	0.0338028	0.0299429	0.00986765	0.00647611	0.00371598	0.00766488	0.0190714	0.00144873	0.00973513	2.4618	0.415282	0.8115153	1.188485	0.0239123	0.161901	0.566631	1.76482	6.17661	41.8195	2.699478	1.464525	2.371206	0.0109072	0.138047	0.0377715	0.0162692	0.0272373	0.00184825	0.067275	0.0221669	0.00342854	0.0387221	0.087402	0.0218042	0.0101908	0.0896028	0.0736858	0.0635551	0.0407053	0.00301341	0.0193133	0.0338676	0.0536472	0.0475213	0.0156606	0.010278	0.00589749	0.0121646	0.0302675	0.00229922	0.0154503	0.594242	0.405758	0.630095
270	-577.8052	-606.2222	28.41696	0.00927269	0.104371	0.0268375	0.00294325	0.00917005	0.0118416	0.0554414	0.0236303	0.00202701	0.0318772	0.0283943	0.0270384	0.0626325	0.0836642	0.0229743	0.0646991	0.0189445	0.00289264	0.0502244	0.0279103	0.0238038	0.00605769	0.0275492	0.000179891	0.00204564	0.000980169	0.0263195	0.00170687	0.0116369	0.534741	1.1861	0.3711497	1.62885	0.0344804	0.19354	0.599081	1.66922	5.1669	29.002	2.434837	4.388661	0.1803353	0.0120885	0.136065	0.0349871	0.00383702	0.0119547	0.0154375	0.0722772	0.0308061	0.00264255	0.0415573	0.0370167	0.0352491	0.081652	0.10907	0.0299509	0.0843461	0.0246973	0.00377105	0.065476	0.0363858	0.0310322	0.00789722	0.035915	0.000234519	0.00266684	0.00127782	0.0343119	0.0022252	0.0151707	0.814425	0.185575	0.7670663
