Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-1096.08	-1126.517	30.43787	0.00862857	0.0188457	0.0268767	0.0115071	0.0174446	0.0267772	0.000874976	0.0347264	0.00643998	0.0222832	0.0259307	0.000422814	0.0168757	0.00313205	0.0652437	0.0179599	0.00173365	0.00381175	0.00827257	0.0344488	0.0393731	0.0589057	0.00848551	0.00982106	0.0221779	0.00525663	0.0159183	0.116137	0.00132184	0.504945	1.19802	0.302864	1.697136	0.77204	0.881458	0.9614	1.04015	1.13448	1.29527	0.1870714	5.603623	0.1685929	0.0137041	0.0299313	0.0426863	0.0182759	0.027706	0.0425283	0.00138966	0.0551534	0.0102282	0.0353908	0.0411838	0.000671524	0.0268024	0.0049744	0.103622	0.0285244	0.00275342	0.00605392	0.0131387	0.0547125	0.0625335	0.0935556	0.0134769	0.0155981	0.0352235	0.00834872	0.0252818	0.184452	0.00209938	0.848568	0.151432	0.6296329
30	-1096.766	-1115.66	18.89394	0.0731497	0.036139	0.0802776	0.00172636	0.0625173	0.218801	0.0114093	0.117468	0.00804935	0.21894	0.0968447	0.0131176	0.0872881	0.0649086	0.209427	0.0436849	0.019901	0.0895271	0.108954	0.505972	0.123253	0.053402	0.100518	0.0727597	0.116704	0.0169356	0.0580922	0.311539	0.0975117	2.84263	0.262949	0.02235178	1.977648	0.498193	0.711902	0.89941	1.11184	1.40469	2.00725	0.5038108	88.47835	4.324227	0.0242312	0.0119712	0.0265924	0.000571868	0.0207092	0.072479	0.00377938	0.038912	0.00266639	0.0725251	0.0320803	0.00434528	0.0289147	0.0215013	0.0693739	0.0144709	0.00659232	0.0296563	0.0360916	0.167606	0.0408282	0.0176897	0.0332972	0.024102	0.0386589	0.00561001	0.0192434	0.103199	0.0323013	0.988824	0.0111759	3.018819
60	-873.009	-902.4351	29.42611	0.0139082	0.00216847	0.0456777	0.0068195	0.00649534	0.0327122	0.00671392	0.0499187	0.00296621	0.00920364	0.0518751	0.0220389	0.0485096	0.0216013	0.160383	0.0795155	0.00261511	0.0256772	0.0723516	0.0727511	0.079154	0.0453641	0.00124714	0.0129762	0.0318625	0.057051	0.0363833	0.0183772	0.0533707	2.53999	0.384003	1.199726	0.8002743	0.307636	0.562748	0.8358	1.19646	1.77699	3.2506	0.852382	0.6670477	2.645802	0.0130021	0.0020272	0.0427019	0.00637522	0.00607218	0.0305811	0.00627652	0.0466666	0.00277297	0.00860403	0.0484955	0.0206031	0.0453493	0.0201941	0.149934	0.0743352	0.00244474	0.0240043	0.067638	0.0680114	0.0739973	0.0424087	0.0011659	0.0121308	0.0297867	0.0533342	0.034013	0.0171799	0.0498937	0.400137	0.599863	1.069689
90	-798.9397	-825.1254	26.18578	0.0967184	0.00432665	0.00797769	0.0543096	0.180024	0.127559	0.0323933	0.0509796	0.0916404	0.127717	0.0855783	0.0486807	0.248344	0.200523	0.164505	0.119204	0.0189677	0.0165994	0.343277	0.119082	0.196886	0.33029	0.00122287	0.0615665	0.108753	0.0943014	0.12356	0.0134325	0.175316	0.75225	1.0991	0.2195781	1.780422	0.991546	0.995868	0.998709	1.00129	1.00415	1.00853	0.00613857	8.108377	0.2737695	0.029817	0.00133385	0.00245941	0.0167429	0.055499	0.0393247	0.00998641	0.0157163	0.0282515	0.0393735	0.0263826	0.0150076	0.0765612	0.0618186	0.0507146	0.036749	0.00584749	0.00511737	0.105828	0.0367113	0.0606971	0.101824	0.000376995	0.0189801	0.0335272	0.0290719	0.0380918	0.00414105	0.0540475	0.890211	0.109789	3.243736
120	-773.7579	-803.6722	29.91437	0.00466516	0.0331452	0.0182769	0.0128533	0.0312802	0.012464	0.0275348	0.189436	0.00682169	0.0301307	0.0369436	0.00286688	0.0188646	0.0156526	0.0333735	0.00141144	0.0431904	0.00893199	0.0396893	0.0722868	0.0766502	0.0540852	0.0334047	0.00169682	0.0763446	0.0279954	0.00254543	0.0303838	0.00439714	1.78826	0.684695	1.291983	0.7080168	0.094407	0.316306	0.698301	1.43205	3.1615	10.5924	1.706544	0.5480078	1.044706	0.00492457	0.0349883	0.0192933	0.013568	0.0330196	0.0131571	0.029066	0.19997	0.00720103	0.0318061	0.038998	0.0030263	0.0199136	0.016523	0.0352293	0.00148993	0.0455921	0.00942867	0.0418963	0.0763064	0.0809124	0.0570927	0.0352623	0.00179117	0.0805899	0.0295521	0.00268697	0.0320733	0.00464165	0.354008	0.645992	0.9473223
150	-678.5469	-707.1741	28.62723	0.0357122	0.0919398	0.00224043	0.0149886	0.114502	0.036641	0.0423134	0.0309863	0.000979096	0.0152954	0.0445566	0.018867	0.0582682	0.0318374	0.0930911	0.00991331	0.0520907	0.0248983	0.044614	0.0607065	0.0120124	0.0654892	0.0441146	0.0387036	0.0415667	0.00528102	0.215628	0.036645	0.0511096	2.0052	0.597918	1.388148	0.6118523	0.0323964	0.187744	0.593425	1.68513	5.32641	30.8677	2.479916	0.4407689	1.341458	0.0267509	0.0688692	0.00167824	0.0112275	0.0857702	0.0274466	0.0316956	0.0232109	0.00073341	0.0114573	0.033376	0.0141327	0.0436469	0.0238484	0.0697316	0.00742575	0.0390195	0.0186505	0.033419	0.0454733	0.00899813	0.0490559	0.0330449	0.0289916	0.0311363	0.00395584	0.16152	0.0274496	0.0382846	0.305926	0.694074	1.334991
180	-899.2809	-929.7513	30.47046	0.00285741	0.0113195	0.00230399	0.0126383	0.00838571	0.0065881	0.00324083	0.00203511	0.00198832	0.0153864	0.0210816	0.0024941	0.00495015	0.00957694	0.0144074	0.0021909	0.000953992	0.00789108	0.00745279	0.00608378	0.000581993	0.00143699	0.00535524	0.00734185	0.0139341	0.00844396	0.0224663	0.00484424	0.00799306	0.833736	1.06651	0.8242202	1.17578	0.178587	0.431643	0.769424	1.29967	2.31673	5.59951	1.245616	1.426536	0.3126984	0.013215	0.0523508	0.0106556	0.0584502	0.0387825	0.0304689	0.0149883	0.00941205	0.00919562	0.0711593	0.0974986	0.0115348	0.0228936	0.0442917	0.0666318	0.0101326	0.00441205	0.0364949	0.0344679	0.0281365	0.00269162	0.00664582	0.0247671	0.0339548	0.064443	0.0390519	0.103903	0.0224038	0.0369665	0.58789	0.41211	0.2162242
210	-1184.213	-1213.83	29.61719	0.00160246	0.00928035	0.00508956	0.00627061	0.00585583	0.00873434	0.00758551	0.00537378	0.0070141	0.0116711	0.00228298	0.00251696	0.00388654	0.00774863	0.004626	0.00567365	0.00144401	0.010162	0.0124023	0.00710103	0.000720356	0.00978322	0.000695452	0.00546739	0.011274	0.00683195	0.0126753	0.00191296	0.0118095	1.65925	0.7363	0.6337239	1.366276	0.40606	0.64433	0.871857	1.14698	1.552	2.46269	0.6516691	2.155948	0.9013987	0.00854684	0.0494973	0.0271455	0.0334447	0.0312325	0.0465852	0.0404578	0.0286614	0.0374102	0.0622483	0.0121764	0.0134244	0.0207291	0.0413278	0.0246731	0.0302608	0.0077017	0.0541999	0.0661484	0.0378738	0.00384206	0.0521794	0.00370924	0.0291607	0.0601307	0.0364386	0.0676046	0.0102029	0.0629866	0.683138	0.316862	0.1874919
240	-774.4775	-804.7964	30.31887	0.0531939	0.103913	0.0190537	0.0759615	0.0688132	0.0779154	0.0694882	0.103229	0.0785376	0.0330513	0.0179495	0.0593941	0.0239829	0.0464458	0.0101068	0.0945541	0.0877055	0.115641	0.262391	0.0650467	0.159589	0.0050832	0.00083372	0.0174448	0.0655469	0.076498	0.00478902	0.0251553	0.0953786	1.11547	0.953812	1.207529	0.7924713	0.411341	0.648403	0.873573	1.14472	1.54225	2.43107	0.642326	0.6562754	0.4677942	0.0277529	0.0542147	0.00994093	0.0396315	0.0359021	0.040651	0.0362542	0.0538581	0.0409756	0.0172439	0.00936483	0.0309878	0.0125126	0.0242322	0.00527304	0.0493319	0.0457588	0.0603336	0.136898	0.0339369	0.0832628	0.00265207	0.000434978	0.00910152	0.0341979	0.0399114	0.00249858	0.0131243	0.0497621	0.396236	0.603764	1.916694
270	-1069.456	-1096.663	27.20718	0.00367071	0.0228952	0.00428427	0.010019	0.0183935	0.00627564	0.00890512	0.0422031	0.0166293	0.0235298	0.00082065	0.0037598	0.0179338	0.00322222	0.000629544	0.00190595	0.0143187	0.0188794	0.0329161	0.0128552	0.0112554	0.00107845	3.47352e-05	0.00966473	0.00129013	0.00316757	0.00187905	0.0100807	0.00528149	2.91466	0.234136	0.7618874	1.238113	0.107321	0.336715	0.712057	1.40438	2.96987	9.31784	1.61384	1.62506	4.97943	0.0119264	0.0743883	0.01392	0.0325526	0.0597621	0.0203901	0.0289335	0.137121	0.0540299	0.0764502	0.00266636	0.0122159	0.0582682	0.0104692	0.00204544	0.00619258	0.0465227	0.0613408	0.106947	0.0417676	0.0365698	0.00350397	0.000112857	0.0314015	0.00419175	0.0102917	0.00610517	0.0327531	0.01716	0.619056	0.380944	0.3077794
