Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-545.9623	-572.3789	26.41656	0.000862608	0.0396503	0.141696	0.0309475	0.205198	0.102182	0.192021	0.0299589	0.0348969	0.207911	0.288132	0.290895	0.140634	0.115529	0.0325705	0.243354	0.00989034	0.175361	0.113395	0.0948046	0.144486	0.0846937	0.266824	0.175827	0.0644683	0.191426	0.313872	0.143783	0.021077	0.780118	1.08795	0.7119298	1.28807	0.421164	0.655909	0.876715	1.14062	1.5246	2.37437	0.6252623	1.809266	0.2868205	0.000221389	0.0101763	0.0363663	0.00794271	0.0526642	0.026225	0.0492822	0.00768897	0.00895631	0.0533604	0.0739492	0.0746585	0.0360937	0.0296506	0.00835925	0.0624569	0.00253836	0.0450065	0.0291028	0.0243317	0.0370824	0.0217367	0.0684806	0.0451263	0.0165458	0.0491296	0.0805556	0.0369021	0.00540942	0.644035	0.355965	3.896344
30	-538.8571	-565.3916	26.53443	0.0308062	0.00784662	0.094289	0.037445	0.128996	0.0566031	0.180879	0.035138	0.00976936	0.213277	0.18962	0.182869	0.236152	0.271078	0.0252916	0.221833	0.00241356	0.159989	0.062786	0.0889062	0.125959	0.172052	0.167737	0.13229	0.0403851	0.213342	0.433246	0.0581825	0.0266682	0.68598	1.12561	0.5802186	1.419781	0.348904	0.598379	0.851963	1.17376	1.67118	2.86612	0.7613623	2.446977	0.2437723	0.00854341	0.00217608	0.0261489	0.0103845	0.0357742	0.0156976	0.0501626	0.00974473	0.00270931	0.0591475	0.0525868	0.0507146	0.0654913	0.0751773	0.00701406	0.0615203	0.000669347	0.0443692	0.0174123	0.0246561	0.0349318	0.0477147	0.0465181	0.0366875	0.0111999	0.0591656	0.120151	0.0161356	0.00739583	0.709891	0.290109	3.605847
60	-534.5715	-562.6658	28.09429	0.0281354	0.0415213	0.037142	0.0103604	0.11869	0.0121615	0.168269	0.0225984	0.0096297	0.0819515	0.113057	0.0485344	0.066504	0.0930543	0.00996278	0.0987577	0.000950742	0.0138999	0.0656379	0.0122965	0.0101941	0.0166432	0.0660743	0.0632184	0.0233658	0.0778953	0.0718979	0.00484921	0.045096	0.716032	1.11359	0.3383602	1.66164	0.0983286	0.322647	0.702639	1.42321	3.09936	10.17	1.677115	4.910861	0.2571982	0.0196428	0.0289883	0.0259308	0.00723313	0.0828642	0.0084906	0.117478	0.0157771	0.00672301	0.0572148	0.078931	0.0338845	0.04643	0.0649662	0.00695555	0.0689481	0.000663764	0.00970429	0.0458254	0.00858487	0.00711703	0.0116195	0.0461301	0.0441362	0.0163129	0.0543829	0.0501958	0.0033855	0.0314839	0.83082	0.16918	1.432349
90	-543.7441	-571.3285	27.58442	0.0128395	0.0150491	0.0806053	0.0238854	0.0638455	0.0110331	0.21506	0.00845631	0.0175687	0.162129	0.060267	0.0362233	0.0696758	0.0462605	0.0105969	0.05204	0.00248068	0.0380337	0.0434303	0.00839476	0.0100227	0.0261332	0.0641414	0.0430347	0.0305412	0.0849202	0.108107	0.0204166	0.0507162	0.834257	1.0663	0.2579496	1.74205	0.107023	0.336259	0.711756	1.40498	2.9739	9.34379	1.61585	6.753453	0.3129548	0.00906802	0.0106286	0.0569284	0.0168693	0.0450915	0.00779223	0.151888	0.00597236	0.0124081	0.114505	0.0425642	0.0255831	0.0492092	0.032672	0.00748417	0.0367538	0.00175201	0.0268617	0.0306731	0.00592889	0.00707866	0.0184569	0.0453005	0.0303937	0.02157	0.0599758	0.0763515	0.0144194	0.0358189	0.871025	0.128975	1.415908
120	-543.5672	-572.194	28.62672	0.0234915	0.0284866	0.0586016	0.0088111	0.0211105	0.00796229	0.109238	0.00100199	0.00671383	0.0301332	0.054066	0.00791196	0.0307924	0.0278289	0.00212747	0.0790246	0.0105761	0.0425283	0.0229315	0.0288453	0.000707315	0.0156983	0.00188966	0.0403283	0.00939097	0.0309857	0.0492328	0.00854808	0.0189238	0.0977375	1.36091	0.3588183	1.641182	0.0211242	0.152402	0.556043	1.79842	6.56158	47.339	2.789119	4.573851	0.02872721	0.0301991	0.0366204	0.0753342	0.0113269	0.0271382	0.0102358	0.140429	0.00128809	0.00863083	0.0387371	0.0695035	0.0101711	0.0395846	0.035775	0.00273493	0.101589	0.0135959	0.0546715	0.0294792	0.0370815	0.000909275	0.0201806	0.00242922	0.0518432	0.0120724	0.0398331	0.0632903	0.0109888	0.0243271	0.820591	0.179409	0.7778887
150	-539.1321	-567.8042	28.67214	0.0542838	0.0450646	0.0864554	0.0238746	0.0823385	0.0130248	0.141869	0.00246726	0.00936399	0.089052	0.0911594	0.01905	0.0552589	0.0845384	0.041898	0.0785898	0.0178322	0.0282946	0.0298913	0.0511233	0.00157866	0.0264685	0.00081578	0.0808494	0.0205639	0.0283988	0.0216376	0.0190374	0.0244121	0.154904	1.33804	0.3316687	1.668331	0.0598531	0.253269	0.651521	1.53487	3.94837	16.7076	2.036063	5.030114	0.04630778	0.0427704	0.0355066	0.0681185	0.0188109	0.0648747	0.0102623	0.111779	0.00194396	0.00737791	0.0701643	0.0718248	0.0150096	0.0435387	0.0666081	0.0330116	0.0619212	0.01405	0.0222934	0.0235515	0.0402802	0.00124383	0.0208546	0.000642756	0.0637015	0.0162023	0.0223755	0.0170483	0.0149996	0.0192344	0.834166	0.165834	1.269192
180	-534.7153	-563.2203	28.50492	0.0422469	0.00856454	0.10573	0.0291974	0.09526	0.0091362	0.173498	0.000916273	0.00467227	0.142074	0.21431	0.0231018	0.171897	0.150311	0.0190605	0.262608	0.0134659	0.0149165	0.0738146	0.0228827	0.0159995	0.0109295	0.0246559	0.107511	0.0451558	0.07164	0.00987009	0.025929	0.0523712	0.443039	1.22278	0.4121651	1.587835	0.18459	0.43866	0.773305	1.29315	2.27967	5.4174	1.221708	3.852425	0.1449278	0.0217574	0.00441079	0.0544518	0.0150368	0.0490595	0.0047052	0.0893523	0.000471886	0.00240625	0.0731691	0.110371	0.0118975	0.0885278	0.0774111	0.00981625	0.135245	0.00693503	0.00768206	0.038015	0.0117847	0.00823982	0.00562876	0.0126979	0.0553686	0.0232555	0.036895	0.00508315	0.0133536	0.0269715	0.793917	0.206083	1.941725
210	-539.0516	-566.773	27.72141	0.0635323	0.0343819	0.0238678	0.0165843	0.0651567	0.000407823	0.149451	0.00550879	0.00449393	0.0714547	0.0926872	0.0717189	0.126825	0.048739	0.0224288	0.155378	0.018333	0.0106231	0.0443561	0.0299358	0.0100422	0.0641561	0.0777559	0.0738821	0.0443492	0.0679395	0.0731063	0.0546281	0.0257711	1.04739	0.981045	0.3521071	1.647893	0.109856	0.340571	0.714591	1.3994	2.93625	9.10281	1.596958	4.68009	0.42705	0.0410549	0.0222178	0.0154235	0.0107168	0.0421046	0.000263538	0.0965762	0.00355981	0.002904	0.0461744	0.059895	0.0463452	0.0819553	0.0314954	0.0144936	0.100406	0.0118469	0.00686472	0.0286632	0.0193447	0.00648933	0.041458	0.0502463	0.047743	0.0286587	0.0439029	0.0472417	0.035301	0.0166535	0.823946	0.176054	1.547495
240	-535.9918	-563.9531	27.96127	0.0154478	0.00418548	0.0802263	0.0370997	0.0784666	0.00508019	0.176315	0.0278015	0.00747027	0.103461	0.234896	0.00955298	0.158932	0.0923792	0.019266	0.180425	0.0262997	0.0173175	0.0456837	0.0488003	0.0414655	0.0491854	0.0706975	0.111661	0.141544	0.0225524	0.129041	0.0700897	0.0599569	0.393698	1.24252	0.3152649	1.684735	0.191264	0.446325	0.777495	1.28618	2.24052	5.22837	1.196028	5.343871	0.1267416	0.00747969	0.00202657	0.0388449	0.0179634	0.0379928	0.00245978	0.08537	0.0134613	0.00361704	0.050095	0.113735	0.00462547	0.0769534	0.0447292	0.00932845	0.0873602	0.0127341	0.00838496	0.0221196	0.0236287	0.0200772	0.0238151	0.0342311	0.0540654	0.0685343	0.0109197	0.0624806	0.0339368	0.0290306	0.842368	0.157632	2.0653
270	-546.6537	-572.3167	25.66297	0.0536248	0.0037148	0.0706362	0.0118922	0.0506297	0.0284658	0.364353	0.0653924	0.0902668	0.20217	0.459002	0.0411451	0.265138	0.173886	0.0902813	0.515901	0.034124	0.0426172	0.0297556	0.0585771	0.0101509	0.124096	0.0763756	0.177428	0.105654	0.149457	0.15091	0.103261	0.037813	0.364483	1.25421	0.3785294	1.621471	0.154148	0.401749	0.752387	1.3291	2.48912	6.48729	1.352027	4.283606	0.1162435	0.0149509	0.00103571	0.0196938	0.00331563	0.0141159	0.00793644	0.101584	0.0182318	0.0251669	0.0563662	0.127973	0.0114715	0.0739222	0.0484804	0.025171	0.143836	0.00951399	0.011882	0.00829605	0.0163317	0.00283014	0.0345988	0.021294	0.049468	0.0294571	0.0416695	0.0420748	0.02879	0.0105425	0.810735	0.189265	3.586719
