Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-709.9828	-735.9447	25.96193	0.0302174	0.0111566	0.00624735	0.00288145	0.0174972	0.00726533	0.00146027	0.0113149	0.0266611	0.00111977	0.000991145	0.003797	0.00576893	0.00574405	0.00487215	0.00785983	0.0263634	0.00442694	0.00589702	0.00434166	0.00614153	0.013131	0.000184853	0.0146995	0.00781411	0.00159136	0.0001344	0.00657115	0.0092858	2.03595	0.585618	0.2976458	1.702354	0.0228437	0.158331	0.562703	1.77714	6.31588	43.7758	2.732536	5.719395	1.390636	0.123116	0.0454561	0.025454	0.0117401	0.0712901	0.0296016	0.00594966	0.0461009	0.108627	0.00456235	0.00403828	0.0154703	0.0235047	0.0234034	0.0198509	0.0320238	0.107414	0.0180369	0.0240266	0.0176895	0.0250228	0.0535003	0.000753159	0.0598913	0.0318375	0.00648376	0.000547595	0.0267733	0.0378337	0.851177	0.148823	0.2454371
30	-814.5953	-845.8305	31.23522	0.027891	0.014025	0.00780493	0.0145243	0.161833	0.0224199	0.00188877	0.019537	0.0254686	0.000396128	0.00817387	0.00523964	0.0297772	0.0186092	0.0114904	0.0669254	0.025165	0.0123396	0.0125876	0.0152208	0.0119387	0.0135761	0.0628306	0.0313771	0.017327	0.00123851	0.000145982	0.0101341	0.00269644	1.48346	0.806616	1.240315	0.7596847	0.310534	0.565328	0.836994	1.19475	1.76888	3.22025	0.8456004	0.6124932	0.7356467	0.0427396	0.0214916	0.0119601	0.0222566	0.247989	0.0343556	0.00289431	0.029938	0.0390274	0.000607016	0.0125254	0.0080291	0.0456299	0.0285163	0.0176076	0.102555	0.0385622	0.0189089	0.0192889	0.023324	0.0182945	0.0208037	0.09628	0.0480815	0.0265515	0.00189787	0.000223699	0.0155292	0.00413196	0.379842	0.620158	0.6525815
60	-1008.462	-1035.963	27.50099	0.00666078	0.00890477	0.00345888	0.00714189	0.0356282	0.0155553	0.00123501	0.001362	0.0033009	0.000110343	0.00982363	0.00345936	0.0138253	0.00598041	0.00222146	0.00452952	0.00493402	0.00201637	0.00350633	0.00459635	0.00651493	0.0432992	0.0326506	0.0111357	0.00235187	0.000189125	0.000229786	0.00682684	0.00358037	3.00296	0.198814	1.282441	0.7175593	0.0633157	0.260312	0.65712	1.52179	3.84154	15.7939	1.995396	0.5595263	6.04174	0.0271836	0.0363416	0.0141162	0.0291471	0.145404	0.0634835	0.00504023	0.00555853	0.0134715	0.000450327	0.0400917	0.0141182	0.056423	0.0244069	0.00906611	0.0184856	0.0201364	0.0082291	0.0143098	0.0187584	0.0265884	0.17671	0.133252	0.0454466	0.0095983	0.000771848	0.000937788	0.0278613	0.014612	0.35878	0.64122	0.2450293
90	-703.5672	-733.0059	29.43871	0.0171808	0.0259063	0.018696	0.0221548	0.0907388	0.119018	0.00402112	0.0156938	0.0922606	0.00108929	0.0316262	0.025758	0.00593773	0.00299932	0.00234002	0.0312153	0.054675	0.0353469	0.0177384	0.00338122	0.0228384	0.0377723	0.0740313	0.0372963	0.0471888	0.00897394	0.00153084	0.0291462	0.00107819	1.57845	0.76862	1.098809	0.901191	0.0534331	0.239635	0.64037	1.5616	4.17302	18.715	2.118103	0.8201525	0.8214451	0.0195763	0.0295183	0.0213027	0.0252438	0.10339	0.135612	0.00458177	0.017882	0.105124	0.00124117	0.0360358	0.0293494	0.00676562	0.0034175	0.00266628	0.0355676	0.0622982	0.0402752	0.0202117	0.00385265	0.0260227	0.0430388	0.0843532	0.0424964	0.0537683	0.0102252	0.00174428	0.03321	0.00122852	0.450595	0.549405	0.8776339
120	-1268.752	-1297.182	28.42951	0.00357178	0.00142752	0.00314893	0.00395313	0.00727959	0.00569051	0.00023276	0.00317793	0.00956196	0.000202066	0.00643297	0.00249927	2.55744e-05	0.00253178	0.00323192	0.0105323	0.00659353	0.0103978	0.000733515	0.0016795	0.00112205	0.0118148	0.0262352	0.00362571	0.00699105	0.00135763	9.33237e-06	0.0040128	0.00189498	2.8312	0.267518	1.12055	0.8794495	0.282777	0.540092	0.825154	1.2119	1.85154	3.53635	0.9133056	0.7848371	4.233286	0.0255186	0.0101989	0.0224975	0.0282431	0.052009	0.0406558	0.00166295	0.0227047	0.0683154	0.00144366	0.0459603	0.017856	0.000182716	0.0180883	0.0230905	0.0752478	0.0471075	0.074287	0.0052406	0.0119992	0.00801647	0.0844109	0.187437	0.0259039	0.0499475	0.00969961	6.66751e-05	0.0286694	0.0135387	0.439725	0.560275	0.1399679
150	-1262.806	-1292.465	29.65873	0.00163382	0.000497371	0.000157322	0.00508076	0.00472701	0.000802257	5.12281e-05	0.0012638	0.00114193	8.46934e-05	0.00629051	0.00170328	5.65581e-05	0.00164401	0.00497386	0.00263735	0.00609547	0.00242198	0.000610107	0.00135595	0.00101942	0.00240318	0.00124285	0.00473879	0.00291096	0.000418058	5.60991e-06	0.00106322	0.00395846	1.46145	0.81542	0.9872103	1.01279	0.343358	0.593721	0.849888	1.17662	1.68429	2.91241	0.7729477	1.025911	0.7169056	0.0267884	0.00815499	0.00257947	0.083305	0.077505	0.013154	0.000839945	0.0207214	0.0187233	0.00138865	0.10314	0.0279274	0.000927337	0.0269556	0.0815524	0.0432425	0.0999425	0.0397112	0.0100034	0.0222324	0.0167146	0.039403	0.020378	0.0776981	0.0477286	0.00685455	9.19811e-05	0.0174327	0.0649036	0.506395	0.493605	0.06098981
180	-787.7527	-815.5362	27.7835	0.0154096	0.0249911	0.169759	0.127111	0.134835	0.0351847	0.0274373	0.0934556	0.134887	0.00365919	0.289614	0.172768	0.00207554	0.116997	0.180423	0.112573	0.111365	0.0670191	0.0919991	0.085177	0.0550836	0.02728	0.0588342	0.15631	0.153745	0.102981	0.0106938	0.0455886	0.194078	2.25577	0.497691	1.060725	0.9392749	0.777633	0.884566	0.962456	1.03901	1.1305	1.28595	0.1818526	0.8855026	1.81299	0.00550081	0.00892114	0.0605992	0.0453753	0.0481325	0.01256	0.00979436	0.0333611	0.0481511	0.00130623	0.103384	0.0616733	0.00074091	0.0417646	0.064406	0.0401855	0.0397544	0.023924	0.0328412	0.0304059	0.0196634	0.00973822	0.0210022	0.0557984	0.0548827	0.0367614	0.0038174	0.0162739	0.0692805	0.469637	0.530363	2.801334
210	-935.4134	-961.9066	26.49319	0.012781	0.014748	0.011468	0.0207823	0.0223891	0.0351556	0.0111645	0.0157223	0.0226924	0.000168013	0.0487225	0.0283853	0.000344639	0.0250454	0.00235314	0.0151484	0.00271881	0.00852509	0.019008	0.0208152	0.0149609	0.00972819	0.00478121	0.00559631	0.0115071	0.000908201	0.000667442	0.00371996	0.0277372	2.03356	0.586575	0.1370693	1.862931	0.232463	0.490873	0.800918	1.24857	2.03719	4.30177	1.054976	13.59116	1.386735	0.0305954	0.0353039	0.0274523	0.0497489	0.0535952	0.0841558	0.0267258	0.0376361	0.0543213	0.000402192	0.116632	0.0679491	0.000824999	0.0599538	0.00563296	0.0362625	0.00650831	0.0204074	0.0455016	0.0498276	0.0358135	0.0232874	0.0114453	0.0133965	0.0275458	0.00217406	0.00159773	0.00890488	0.0663976	0.931465	0.0685346	0.4177445
240	-761.9286	-787.2828	25.35426	0.0430806	0.0248858	0.049035	0.0456753	0.0804971	0.174786	0.0162986	0.0240774	0.00724173	0.0042714	0.108525	0.0844744	0.0102782	0.0971681	0.0117478	0.0331091	0.0523142	0.0425606	0.0224542	0.0248526	0.178941	0.00653737	0.0877572	0.00933859	0.0660937	0.00418758	0.0194066	0.172745	0.0407814	1.26616	0.893536	0.06868475	1.931315	0.308542	0.563556	0.836175	1.19592	1.77445	3.24105	0.8502552	28.11854	0.5668091	0.0279178	0.0161269	0.0317765	0.0295993	0.0521651	0.113268	0.0105621	0.015603	0.00469291	0.00276802	0.070328	0.0547425	0.00666067	0.0629685	0.00761299	0.0214559	0.0339015	0.0275808	0.0145511	0.0161054	0.115961	0.00423646	0.0568699	0.00605175	0.0428311	0.00271371	0.0125762	0.111945	0.0264278	0.965658	0.0343424	1.543122
270	-662.4112	-692.6686	30.25737	0.00774011	0.00272998	0.00150979	0.00401612	0.00589357	0.0080436	0.0126395	0.00166972	0.00581635	0.000715023	0.0079456	0.0111283	0.00206546	0.00810836	0.00552689	0.00951996	0.000850025	0.00263855	0.00390522	0.000962892	0.00797564	0.00151731	0.00169953	0.00958985	0.00053634	0.00698318	0.000115305	0.000675831	0.00400565	0.737827	1.10487	1.540854	0.4591456	0.0250639	0.165658	0.570701	1.75223	6.03654	39.898	2.665469	0.2979811	0.2671184	0.0566943	0.0199964	0.0110588	0.029417	0.0431689	0.0589173	0.0925809	0.0122303	0.0426032	0.00523736	0.0581995	0.0815118	0.015129	0.0593916	0.040483	0.0697313	0.00622621	0.0193267	0.0286047	0.00705293	0.0584195	0.0111139	0.0124486	0.0702432	0.00392855	0.05115	0.000844582	0.00495029	0.0293403	0.229573	0.770427	0.1365236
