Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-614.1559	-641.7296	27.57378	0.023985	0.0148687	0.0188281	0.00909219	0.0514301	0.00158485	0.0251371	0.140037	0.0229677	0.0120128	0.0770158	0.00635822	0.0452115	0.0520361	0.0188524	0.0373645	0.0814311	0.00806083	0.00703614	0.103756	0.0394934	0.026484	0.0197324	0.0372309	0.00933172	0.0503696	0.0672782	0.0162758	0.0051164	2.29214	0.483144	1.135908	0.8640922	0.0152007	0.129804	0.528887	1.89076	7.7039	65.7867	3.027068	0.7607062	1.897687	0.0233232	0.0144584	0.0183085	0.00884129	0.0500108	0.00154112	0.0244434	0.136172	0.0223339	0.0116813	0.0748905	0.00618276	0.0439639	0.0506001	0.0183322	0.0363334	0.079184	0.00783839	0.00684198	0.100893	0.0384035	0.0257532	0.0191878	0.0362035	0.00907421	0.0489796	0.0654216	0.0158266	0.00497521	0.432046	0.567954	1.028379
30	-601.9579	-629.2179	27.25998	0.0881745	0.0673755	0.0142828	0.0116698	0.0836513	0.0023086	0.0548547	0.020215	0.0916495	0.00170262	0.0810109	0.0061437	0.0382547	0.125695	0.00341373	0.0559336	0.0318013	0.00552118	0.000632632	0.100365	0.0655233	0.03773	0.0656916	0.0445087	0.0304843	0.0162776	0.054372	0.0559163	0.0232258	1.46212	0.815151	0.3241206	1.675879	0.0802424	0.292196	0.68124	1.46791	3.42235	12.4622	1.824088	5.170543	0.7174727	0.0689733	0.0527036	0.0111726	0.00912852	0.0654351	0.00180587	0.0429093	0.0158129	0.0716916	0.00133185	0.0633697	0.00480583	0.0299242	0.0983231	0.00267034	0.0437533	0.0248761	0.00431886	0.000494868	0.0785095	0.0512547	0.0295138	0.0513864	0.0348163	0.0238459	0.0127329	0.0425318	0.0437397	0.0181681	0.83794	0.16206	1.278386
60	-609.3136	-638.168	28.8544	0.0328414	0.00901807	0.0105434	0.00779918	0.0308375	0.0107203	0.00729739	0.0117529	0.073544	0.000365787	0.0593185	0.004616	0.0109198	0.00528183	0.00119262	0.0601884	0.0573457	0.0119564	0.00749423	0.062647	0.0127471	0.0188984	0.021076	0.0240624	0.012264	0.0474201	0.00181526	0.0834305	0.0438179	0.742695	1.10292	0.8174387	1.182561	0.0131573	0.12098	0.517396	1.93276	8.26585	76.0036	3.131452	1.446667	0.2693555	0.0443077	0.0121667	0.0142245	0.0105222	0.0416041	0.0144631	0.00984521	0.0158563	0.0992213	0.000493498	0.080029	0.00622764	0.0147324	0.00712594	0.00160901	0.0812027	0.0773675	0.0161308	0.0101108	0.0845197	0.0171976	0.0254966	0.0284345	0.0324636	0.0165458	0.0639764	0.00244905	0.11256	0.0591166	0.591281	0.408719	0.7412118
90	-603.1173	-630.8869	27.76958	0.0150293	0.00214679	0.0158849	0.00297908	0.0273989	0.00268021	0.00205185	0.00772483	0.00899054	0.0028738	0.0491382	0.015608	0.00263567	0.00950239	0.00507873	0.0231343	0.0378276	0.0115857	0.00285446	0.0356451	0.0151014	0.00748243	0.0376115	0.00217767	0.0106785	0.0227804	0.00442453	0.00839146	0.00802448	0.577854	1.16886	0.7288948	1.271105	0.00273281	0.0562119	0.407352	2.45488	17.7898	365.923	4.267859	1.74388	0.1977498	0.0378151	0.0054015	0.0399679	0.00749562	0.0689379	0.00674363	0.00516264	0.0194363	0.022621	0.00723073	0.123636	0.039271	0.00663156	0.0239088	0.0127785	0.058208	0.0951775	0.0291506	0.00718208	0.0896861	0.0379963	0.0188264	0.0946338	0.00547921	0.0268681	0.0573173	0.0111325	0.0211136	0.0201903	0.635553	0.364447	0.3974428
120	-608.9485	-635.2354	26.28684	0.0227727	0.0043584	0.00731496	0.00391151	0.0337492	0.00403392	0.00940264	0.0190206	0.00926885	0.00435444	0.04067	0.0226818	0.0165802	0.0526438	0.00769539	0.0183558	0.0404145	0.0439802	0.0032535	0.0333789	0.0151925	0.012853	0.0117113	0.0295246	0.0402951	0.00513682	9.36839e-05	0.00513709	0.0125018	2.26661	0.493355	0.5916961	1.408304	0.00835623	0.0969526	0.482864	2.07098	10.3143	119.671	3.459702	2.380113	1.837711	0.0429442	0.00821895	0.0137943	0.0073762	0.0636433	0.00760706	0.0177312	0.0358685	0.0174789	0.00821147	0.0766942	0.0427728	0.0312664	0.0992742	0.0145117	0.0346148	0.0762125	0.0829367	0.00613535	0.062945	0.0286495	0.0242377	0.0220848	0.0556765	0.0759874	0.00968686	0.000176666	0.00968738	0.0235755	0.704152	0.295848	0.5302872
150	-613.1851	-638.7207	25.53561	0.000192894	0.00946048	0.0071239	0.00313415	0.00958053	0.000728806	0.0117162	0.0108217	0.00902588	0.0190187	0.0270447	0.00768635	0.0092165	0.0299516	0.000897834	0.00736118	0.0229937	0.0303047	0.00311055	0.0168382	0.00629025	0.000779316	0.00666311	0.0299345	0.0149764	0.00992359	2.25432e-05	0.0138396	0.0108107	1.52367	0.790534	0.1822637	1.817736	0.0148663	0.128404	0.5271	1.89717	7.78791	67.266	3.043148	9.97311	0.7709555	0.000585507	0.0287161	0.0216237	0.00951332	0.0290805	0.0022122	0.0355629	0.032848	0.0273969	0.057729	0.0820909	0.0233309	0.0279755	0.0909142	0.00272526	0.0223439	0.0697946	0.0919862	0.00944169	0.0511104	0.0190933	0.00236552	0.0202251	0.0908623	0.0454589	0.0301218	6.8427e-05	0.0420085	0.0328146	0.908868	0.0911319	0.3294486
180	-583.4232	-611.9289	28.50572	0.000758289	0.0282652	0.00536915	0.0173314	0.0941222	0.0073528	0.0255727	0.00757793	0.0304009	0.0126986	0.000346919	0.00590005	0.0317447	0.00744981	0.0177614	0.0238608	0.0317916	0.00050719	0.0307865	0.0416291	0.0530107	0.00157693	0.00859217	0.0253702	0.0238652	0.00885094	0.0006528	0.127002	0.0126819	1.29151	0.883394	0.8364706	1.163529	0.016646	0.135684	0.536247	1.86481	7.37006	60.0744	2.961389	1.390999	0.5847967	0.00111051	0.0413942	0.00786307	0.0253817	0.137841	0.0107681	0.0374511	0.0110978	0.0445219	0.018597	0.00050806	0.00864057	0.0464899	0.0109102	0.0260114	0.0349439	0.0465586	0.000742776	0.0450866	0.0609655	0.0776338	0.00230941	0.0125832	0.0371544	0.0349504	0.0129621	0.000956021	0.185994	0.0185726	0.581765	0.418235	0.6828305
210	-577.1759	-605.6727	28.49687	0.0179316	0.00131859	0.0267422	0.00704522	0.338367	0.0178751	0.0389517	0.0415292	0.00347962	0.0133668	0.00746143	0.0247665	0.0322428	0.0539232	0.00968509	0.0414145	0.00229078	0.00219836	0.0163279	0.0274326	0.205825	0.00729054	0.0258418	0.0395551	0.0250292	0.038824	0.00385001	0.305335	0.00825895	0.993616	1.00255	0.865996	1.134004	0.0253651	0.166626	0.571739	1.74905	6.00147	39.4242	2.656829	1.309479	0.3964341	0.0129549	0.000952629	0.0193202	0.00508989	0.244457	0.0129141	0.0281411	0.0300032	0.00251389	0.00965697	0.00539058	0.0178928	0.0232941	0.0389574	0.00699709	0.0299203	0.001655	0.00158822	0.0117962	0.0198189	0.1487	0.00526713	0.0186696	0.0285769	0.0180826	0.0280488	0.00278148	0.220592	0.00596676	0.567002	0.432998	1.38416
240	-619.3564	-641.7868	22.43037	0.0656405	0.322875	0.214099	0.087398	0.183893	0.252381	0.103445	0.100172	0.125948	0.035479	0.0158442	0.338049	0.0669124	0.142708	0.063486	0.0949977	0.0036496	0.0110403	0.044409	0.0440169	0.089427	0.0119208	0.104082	0.0163276	0.13545	0.53633	0.00238412	0.486871	0.0772603	2.37693	0.449228	0.9135937	1.086406	0.00900254	0.10054	0.488369	2.04763	9.9463	111.08	3.405834	1.189157	2.116461	0.0173813	0.085496	0.0566924	0.0231426	0.0486941	0.0668294	0.0273919	0.0265251	0.0333504	0.00939469	0.00419548	0.0895139	0.0177181	0.0377884	0.0168108	0.025155	0.000966398	0.00292344	0.0117593	0.0116555	0.0236799	0.00315657	0.0275605	0.00432347	0.0358666	0.142018	0.000631306	0.128921	0.0204582	0.543203	0.456797	3.776497
270	-623.5235	-651.2721	27.74863	0.00953343	0.0295241	0.000642748	0.00470812	0.0247266	0.0199575	0.0211171	0.0148512	0.0114362	0.0162853	0.0237766	0.0130136	0.0363643	0.0545021	0.00220404	0.0104359	0.00170249	0.00116528	0.00984454	0.0212125	0.0169052	0.0109914	0.000291939	0.00243738	0.0144201	0.00546556	0.00302417	0.0171786	0.00086536	2.34801	0.460797	1.111981	0.8880192	0.0150371	0.129121	0.528017	1.89388	7.74465	66.5022	3.03489	0.7985922	2.038216	0.0239183	0.0740726	0.00161258	0.0118121	0.0620363	0.0500711	0.0529804	0.0372599	0.0286922	0.040858	0.0596528	0.0326496	0.0912338	0.136739	0.00552967	0.0261825	0.00427135	0.00292355	0.0246988	0.0532198	0.0424133	0.0275762	0.000732441	0.00611511	0.0361783	0.0137124	0.00758729	0.0430991	0.00217109	0.44401	0.55599	0.3985835
