Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-661.9314	-686.8624	24.93094	0.0232094	0.255112	0.070475	0.00516257	0.00579372	0.083593	0.00390038	0.0520031	0.0321084	0.0081948	0.0639538	0.00832798	0.0837192	0.0290224	0.0183657	0.060597	0.101694	0.0159169	0.00660956	0.0347001	0.02059	0.0334338	0.009436	0.0173884	0.00874248	0.0119035	0.00179069	0.0963394	0.0333295	2.00866	0.596535	0.9514344	1.048566	0.00049253	0.024372	0.313863	3.18611	41.0307	2030.33	5.50686	1.102089	1.346886	0.0194153	0.213409	0.0589545	0.00431865	0.00484662	0.0699281	0.00326278	0.0435022	0.0268596	0.00685521	0.0534993	0.00696662	0.0700337	0.0242781	0.0153634	0.0506912	0.0850705	0.013315	0.0055291	0.0290277	0.0172242	0.0279684	0.0078935	0.0145459	0.00731336	0.00995766	0.00149797	0.0805909	0.0278812	0.524283	0.475717	1.195413
30	-756.245	-785.2153	28.97027	0.00520914	0.0371091	0.027574	0.000863302	0.0023797	0.00060473	0.00101753	0.0258905	0.0464716	0.00157686	0.00980859	0.00410462	0.022836	0.00800737	0.00709963	0.0195059	0.013952	0.010159	0.00845808	0.0203626	0.017814	0.00483689	0.011696	0.00778383	0.00343228	0.00680938	0.00384478	0.0216111	0.0116579	0.0549187	1.37803	0.3024271	1.697573	0.0446553	0.219553	0.623121	1.60482	4.55471	22.3938	2.247864	5.613164	0.01594118	0.014371	0.102376	0.0760712	0.00238168	0.00656511	0.00166833	0.00280717	0.0714267	0.128206	0.00435024	0.0270599	0.0113238	0.063	0.0220907	0.0195865	0.0538128	0.0384908	0.0280266	0.0233342	0.0561765	0.0491454	0.013344	0.0322668	0.021474	0.00946897	0.0187857	0.010607	0.0596206	0.0321619	0.848786	0.151214	0.3624764
60	-678.2906	-705.6816	27.39099	0.0206358	0.118734	0.0497496	0.0011094	0.0634009	0.00617703	0.00358705	0.0364163	0.0583566	0.00355835	0.0416113	0.0456044	0.115233	0.0216312	0.0103109	0.135413	0.00250383	0.0711032	0.0270623	0.0244526	0.0293303	0.0272956	0.0573911	0.024905	0.0262312	0.00170644	0.0098263	0.0404625	0.0180099	0.943967	1.02241	0.439181	1.560819	0.0163656	0.134564	0.534863	1.86964	7.43139	61.1037	2.973674	3.553931	0.3693095	0.0189006	0.108749	0.0455662	0.00101611	0.0580695	0.0056576	0.00328542	0.0333541	0.0534494	0.00325913	0.0381123	0.0417696	0.105543	0.0198123	0.00944388	0.124027	0.00229328	0.0651242	0.0247867	0.0223964	0.0268639	0.0250004	0.0525652	0.0228108	0.0240254	0.00156294	0.00900001	0.03706	0.0164955	0.780409	0.219591	1.09181
90	-736.1551	-766.2827	30.12756	0.0558924	0.135744	0.060223	0.00300482	0.107603	0.0753253	0.0255451	0.0287008	0.15806	0.0327688	0.158378	0.0470139	0.208666	0.00153562	0.0121734	0.366769	0.1439	0.028326	0.135967	0.0447813	0.0288177	0.0461429	0.104355	0.0674556	0.0973218	0.00486047	0.000264021	0.0147922	0.0123779	1.73295	0.706821	1.944236	0.0557638	0.165158	0.415496	0.760326	1.31523	2.40676	6.05483	1.302143	0.0286816	0.9806989	0.0253278	0.0615126	0.0272902	0.00136164	0.0487607	0.0341338	0.0115758	0.0130058	0.0716251	0.0148492	0.0717694	0.0213044	0.0945575	0.000695868	0.00551639	0.166202	0.0652086	0.012836	0.0616136	0.0202927	0.0130588	0.0209097	0.0472887	0.0305677	0.0441016	0.00220253	0.000119642	0.00670313	0.00560908	0.0278819	0.972118	2.206765
120	-708.1826	-731.891	23.70835	0.0565862	0.0257463	0.0320026	0.00249103	0.093068	0.0280691	0.00182016	0.0338225	0.130809	0.13873	0.0411745	0.0584105	0.0998508	0.00608251	0.014047	0.0894365	0.111669	0.0438138	0.101771	0.12279	0.0362507	0.0613528	0.066178	0.103578	0.137936	0.0478057	0.00515084	0.0053287	0.0211101	2.17222	0.531111	0.1592996	1.8407	0.0226839	0.15779	0.562102	1.77904	6.33754	44.0841	2.737611	11.55496	1.635983	0.0329587	0.014996	0.0186399	0.0014509	0.0542076	0.0163489	0.00106015	0.0196999	0.0761897	0.0808037	0.0239822	0.0340213	0.0581583	0.00354277	0.00818168	0.0520924	0.0650416	0.0255194	0.0592768	0.0715191	0.0211143	0.035735	0.0385455	0.0603291	0.080341	0.0278445	0.00300011	0.00310371	0.0122956	0.92035	0.0796498	1.716881
150	-841.1492	-872.116	30.96688	0.00750277	0.0243623	0.0208189	0.0155396	0.0350366	0.00738151	0.000112495	0.0124213	0.0417897	0.0263427	0.0218314	0.053333	0.0375901	0.0123484	0.0196914	0.0730735	0.0420391	0.00964479	0.0238354	0.0319356	0.0219368	0.00377222	0.0249136	0.0370418	0.0212581	0.020945	0.0019391	0.000438736	0.00794717	1.12402	0.950391	0.7925054	1.207495	0.441155	0.670913	0.882924	1.1326	1.49051	2.26678	0.5917294	1.523642	0.473078	0.0114228	0.0370911	0.0316964	0.0236587	0.0533426	0.0112382	0.000171271	0.0189111	0.063624	0.0401062	0.0332379	0.0811984	0.0572302	0.0188001	0.0299798	0.111253	0.0640037	0.014684	0.0362889	0.0486214	0.0333983	0.00574313	0.0379304	0.0563954	0.032365	0.0318884	0.00295224	0.000667967	0.0120994	0.603747	0.396253	0.6568232
180	-786.8047	-812.7214	25.91674	0.000693292	0.00851163	0.00172893	0.0140715	0.0228957	0.00958822	2.92013e-05	0.00501879	0.00985131	0.01007	0.0122945	0.012632	0.0392755	0.0292407	0.0427463	0.047752	0.0123209	0.0193277	0.03178	0.0340324	0.0634922	0.00166279	0.00604522	0.024206	0.0174405	0.0182026	0.000892514	0.00299953	0.040189	3.17255	0.130979	1.289508	0.710492	0.0141148	0.125196	0.522956	1.91221	7.98746	70.8477	3.080658	0.5509792	9.688699	0.00128628	0.0157918	0.00320771	0.0261071	0.0424788	0.0177892	5.41778e-05	0.00931145	0.0182773	0.0186831	0.0228102	0.0234364	0.0728685	0.0542507	0.0793079	0.0885952	0.0228592	0.0358591	0.0589621	0.063141	0.117798	0.003085	0.0112158	0.0449099	0.0323578	0.0337716	0.0016559	0.00556509	0.0745635	0.355246	0.644754	0.5389911
210	-745.8744	-773.4045	27.53011	0.00594637	0.0338711	0.0124191	0.005285	0.0203886	0.0485736	0.00016443	0.00443335	0.0245685	0.0114449	0.00808494	0.0246571	0.0129107	0.0403648	0.00793556	0.0196135	0.0144546	0.0346595	0.0157119	0.00548906	0.0800257	0.00268871	0.0120308	0.0527247	0.00336043	0.047483	6.49654e-05	0.0099039	0.00811938	1.51687	0.793253	0.3008306	1.699169	0.0647846	0.26324	0.659417	1.51649	3.79882	15.4358	1.978813	5.64826	0.7648847	0.0104804	0.0596975	0.0218886	0.00931477	0.0359348	0.0856107	0.000289807	0.00781375	0.0433018	0.0201715	0.0142497	0.043458	0.022755	0.0711426	0.0139864	0.0345686	0.0254761	0.0610871	0.0276922	0.00967443	0.141045	0.00473884	0.0212042	0.0929269	0.00592273	0.0836886	0.000114501	0.0174556	0.0143104	0.849585	0.150415	0.567378
240	-663.3151	-693.3792	30.06409	0.00562975	0.0208372	0.00381171	0.0155471	0.0300561	0.0645006	0.00134907	0.0367219	0.00688497	0.00668506	0.0043808	0.00616781	0.00534042	0.0369204	0.00727914	0.00649621	0.0159921	0.0437025	0.00128949	0.0107459	0.00552034	0.00580346	0.0151362	0.0682451	0.00589849	0.0242846	3.56423e-05	0.0161921	0.000559088	0.414408	1.23424	0.9640862	1.035914	0.0229285	0.158617	0.56302	1.77613	6.30448	43.6139	2.729857	1.074503	0.1343041	0.0119271	0.0441454	0.00807543	0.0329379	0.0636764	0.13665	0.00285811	0.0777984	0.0145864	0.0141629	0.0092811	0.013067	0.0113141	0.0782189	0.0154215	0.0137628	0.0338805	0.0925874	0.0027319	0.0227661	0.0116953	0.0122951	0.0320673	0.144583	0.0124965	0.051449	7.55112e-05	0.0343044	0.00118447	0.517957	0.482043	0.4720132
270	-708.0512	-728.3889	20.33773	0.0343949	0.051818	0.0238036	0.0452762	0.0807241	0.129704	0.184955	0.0763214	0.0157277	0.0476552	0.0389761	0.0357848	0.126255	0.1046	0.0380029	0.00542732	0.0981059	0.108653	0.0259666	0.00654015	0.0541365	0.132487	0.0116611	0.149639	0.0214398	0.0143361	2.71677e-06	0.0165083	0.00867321	3.13784	0.144865	0.1099769	1.890023	0.0108527	0.110135	0.502457	1.99022	9.07974	92.1431	3.270688	17.18564	8.664172	0.0203812	0.0307056	0.0141052	0.0268292	0.0478344	0.0768583	0.109598	0.0452255	0.00931969	0.0282388	0.0230959	0.0212049	0.0748143	0.0619822	0.0225192	0.00321604	0.0581343	0.0643843	0.0153869	0.00387547	0.0320795	0.0785073	0.00690998	0.0886711	0.0127045	0.0084951	1.60987e-06	0.00978224	0.00513945	0.945012	0.0549884	1.687575
