Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-946.8225	-980.4865	33.66407	0.000243055	0.00860275	0.0224247	0.0195279	0.023409	0.0722845	0.00285923	0.0473882	0.0552743	0.0378392	0.0479523	0.000797265	0.0272601	0.00102737	0.0533393	0.0696708	0.0123605	0.00972751	0.0468432	0.00452712	0.0220087	0.0514791	0.0184996	0.0483248	0.015246	0.0260317	0.0170265	0.1878	0.0156956	0.208421	1.31663	1.720304	0.279696	0.413243	0.649864	0.874186	1.14392	1.53878	2.41988	0.6389899	0.1625852	0.06331955	0.000251748	0.00891043	0.0232267	0.0202263	0.0242462	0.0748697	0.00296149	0.049083	0.0572511	0.0391925	0.0496673	0.000825779	0.028235	0.00106411	0.055247	0.0721625	0.0128026	0.0100754	0.0485185	0.00468903	0.0227959	0.0533202	0.0191612	0.0500531	0.0157912	0.0269627	0.0176354	0.194517	0.0162569	0.139848	0.860152	0.9654701
30	-841.0639	-868.4793	27.41544	0.00312931	0.00444618	0.00747022	0.00657607	0.00514311	0.00379506	0.0140313	0.0157862	0.0191819	0.0368965	0.00399069	0.00359101	0.00908102	0.00145049	0.00119149	0.0170799	0.00411759	0.00372541	0.0261946	0.00315976	0.00399684	0.0191582	0.0303367	0.00363648	0.00740102	0.037763	0.0124831	0.0317021	0.0129212	1.98345	0.606618	0.368362	1.631638	0.0775138	0.287308	0.677664	1.47566	3.48059	12.9009	1.849104	4.429442	1.307877	0.0089553	0.0127238	0.0213779	0.0188191	0.0147183	0.0108605	0.040154	0.0451761	0.0548938	0.105589	0.0114204	0.0102766	0.0259876	0.00415094	0.00340975	0.0488784	0.0117835	0.0106612	0.0749625	0.00904245	0.011438	0.0548259	0.0868162	0.0104067	0.0211799	0.108068	0.0357236	0.0907235	0.0369772	0.815819	0.184181	0.3494365
60	-1073.635	-1104.39	30.75513	0.0039546	0.00334482	0.000973423	0.00858225	0.00602079	0.00397717	0.00362888	0.00804301	0.00307822	0.00317264	0.00983638	0.00282368	0.014668	0.00179345	0.00203899	0.00198988	0.0276782	0.0021498	0.0116175	0.00418665	0.000340046	0.0122051	0.00633683	0.00049338	0.0024286	0.00449192	0.00286343	0.012258	0.0115463	2.16809	0.532763	1.813202	0.1867983	0.159991	0.409106	0.756658	1.3216	2.44435	6.25034	1.325122	0.1030212	1.627808	0.0224029	0.0189485	0.00551446	0.0486186	0.0341079	0.0225307	0.0205577	0.0455638	0.0174382	0.0179731	0.0557233	0.0159962	0.0830942	0.01016	0.0115509	0.0112727	0.156798	0.0121786	0.0658133	0.0237174	0.00192637	0.0691423	0.0358983	0.002795	0.0137581	0.0254468	0.0162214	0.0694415	0.0654101	0.0933991	0.906601	0.1765219
90	-814.0514	-844.888	30.83657	0.0304811	0.0186192	0.0175454	0.112096	0.0659575	0.145113	0.0214755	0.0198145	0.0901194	0.0820412	0.0118276	0.0404209	0.097612	0.0234251	0.00830011	0.0174737	0.361517	0.00406662	0.0303205	0.0438679	0.01166	0.0460844	0.344219	0.121858	0.0910901	0.00414185	0.0103225	0.0899897	0.0979008	0.213408	1.31464	1.117782	0.8822183	0.306968	0.562152	0.835524	1.19685	1.77888	3.25767	0.8539538	0.7892582	0.06493288	0.0148013	0.00904124	0.00851985	0.0544325	0.0320281	0.0704653	0.0104282	0.00962166	0.0437608	0.0398382	0.00574334	0.0196279	0.0473991	0.0113749	0.00403043	0.00848498	0.175548	0.0019747	0.0147233	0.0213017	0.00566197	0.022378	0.167149	0.0591727	0.0442322	0.00201123	0.00501246	0.0436979	0.0475394	0.441109	0.558891	2.059361
120	-975.94	-1002.935	26.99502	0.00109991	0.00346946	0.0199565	0.0188085	0.0452254	0.0420331	0.0201624	0.0654224	0.0303156	0.0430873	0.022744	0.0118965	0.0213357	0.00878907	0.00671154	0.0126722	0.121612	0.0198348	0.140989	0.0411861	0.0240279	0.0199601	0.0571152	0.0179048	0.0422354	0.0154941	5.89872e-05	0.02038	0.00714758	3.01703	0.193188	0.6598345	1.340166	0.208806	0.46584	0.787945	1.26912	2.14666	4.78914	1.132579	2.031063	6.246818	0.00121985	0.00384779	0.0221326	0.0208594	0.050157	0.0466167	0.0223611	0.0725565	0.0336214	0.0477858	0.0252241	0.0131937	0.0236623	0.00974749	0.00744341	0.0140541	0.134873	0.0219977	0.156363	0.0456773	0.026648	0.0221366	0.0633434	0.0198572	0.046841	0.0171837	6.54196e-05	0.0226023	0.007927	0.670083	0.329917	0.9016756
150	-697.4023	-725.6197	28.21745	0.00749386	0.0109978	0.00310875	0.0123851	0.0337058	0.0177537	0.0160347	0.00278188	0.00910654	0.0354356	0.0149765	0.0125353	0.0137593	0.0121561	0.00392364	0.00834444	0.0800796	0.0107833	0.0484959	0.00968905	0.015822	0.0138643	0.0147315	0.0128773	0.00223474	0.00178446	4.388e-05	0.0338539	0.00340685	1.59959	0.760165	1.567995	0.4320054	0.002296	0.0516344	0.396699	2.52081	19.3669	435.54	4.393791	0.2755146	0.8417052	0.0162147	0.0237962	0.00672648	0.0267979	0.07293	0.0384142	0.0346947	0.00601923	0.0197041	0.0766729	0.0324051	0.0271229	0.0297713	0.0263025	0.00848968	0.0180551	0.17327	0.0233322	0.104932	0.0209644	0.0342344	0.0299986	0.0318749	0.027863	0.00483535	0.00386107	9.49442e-05	0.0732506	0.00737149	0.216003	0.783997	0.4621658
180	-906.275	-939.086	32.81101	0.015364	0.0155691	0.00508161	0.0229869	0.0334954	0.0322559	0.0558379	0.00149838	0.0174492	0.0163773	0.0230813	0.0028198	0.00642689	0.0120826	0.0520784	0.0191397	0.0230777	0.0258187	0.0214742	0.00963042	0.00222913	0.00229319	0.0146423	0.0290906	0.018529	0.0160771	4.96097e-05	0.0217129	0.000502591	1.27454	0.890184	1.770058	0.2299422	0.441291	0.671014	0.882965	1.13255	1.49028	2.26608	0.5915078	0.1299066	0.572709	0.0297364	0.0301335	0.00983528	0.0444903	0.0648291	0.0624301	0.108072	0.00290007	0.0337722	0.0316977	0.044673	0.00545762	0.012439	0.0233854	0.100796	0.0370443	0.0446661	0.0499711	0.0415625	0.0186394	0.00431441	0.00443839	0.0283398	0.0563039	0.0358623	0.0311166	9.60179e-05	0.0420245	0.000972748	0.114971	0.885029	0.5166716
210	-1075.238	-1107.362	32.12421	0.0193673	0.0248063	0.0182824	0.00921069	0.00267647	0.0304736	0.0269911	0.00259107	0.00818124	0.00702152	0.00638977	0.0104499	0.0161035	0.0249895	0.0283525	0.0114706	0.0231637	0.0281556	0.0119265	0.0335419	0.00224455	0.00420485	0.00552011	0.0185895	0.00913469	0.0132653	0.00211399	0.00656435	0.0263013	1.72978	0.708089	1.507387	0.4926128	0.742794	0.865012	0.955767	1.04628	1.15605	1.34627	0.2149949	0.3267991	0.9771514	0.0448231	0.0574109	0.0423122	0.0213169	0.00619432	0.0705271	0.0624673	0.00599668	0.0189344	0.0162504	0.0147883	0.0241849	0.0372695	0.0578347	0.0656181	0.0265471	0.0536092	0.0651624	0.0276022	0.0776283	0.0051947	0.00973155	0.0127755	0.0430229	0.021141	0.0307008	0.00489255	0.0151923	0.0608707	0.246306	0.753694	0.432084
240	-722.6447	-752.4225	29.77783	0.0882781	0.162862	0.0353226	0.0906303	0.0121492	0.0340826	0.351076	0.0648476	0.0152579	0.061686	0.0122439	0.0194585	0.00182969	0.245719	0.0463214	0.077856	0.0561519	0.0354745	0.0934917	0.131188	0.0352451	0.0167409	0.0471683	0.00701089	0.026226	0.013064	0.0193153	0.0297974	0.110673	1.28806	0.884775	1.734786	0.2652138	0.0627489	0.259173	0.656222	1.52387	3.85843	15.9365	2.001899	0.1528798	0.582324	0.0454768	0.0838989	0.0181966	0.0466885	0.00625871	0.0175578	0.180858	0.0334065	0.00786015	0.0317778	0.00630747	0.0100241	0.000942573	0.126583	0.0238627	0.0401078	0.0289269	0.0182748	0.0481626	0.0675817	0.0181566	0.00862413	0.0242989	0.00361169	0.0135104	0.00672998	0.00995033	0.0153502	0.0570138	0.132607	0.867393	1.941168
270	-975.8776	-1002.01	26.13225	0.00749928	0.00120617	0.00848649	0.030798	0.00591988	0.0075497	0.00796065	0.0332078	0.0114869	0.0285199	0.00271216	0.00706971	0.000231101	0.0544297	0.0105232	0.0289941	0.024794	0.0011668	0.0113247	0.0293716	0.0521723	0.00192555	0.00161403	0.00514167	0.0322648	0.00657451	0.0171477	0.0055207	0.0195908	2.07868	0.56853	0.1295501	1.87045	0.172989	0.424991	0.765705	1.30599	2.35299	5.7807	1.268643	14.43804	1.462492	0.0164746	0.00264974	0.0186433	0.0676575	0.0130049	0.0165853	0.0174881	0.0729515	0.0252346	0.0626531	0.00595812	0.0155309	0.000507686	0.119572	0.0231176	0.0636947	0.0544678	0.00256324	0.0248783	0.0645241	0.114613	0.00423008	0.00354572	0.0112953	0.0708798	0.014443	0.0376704	0.012128	0.0430373	0.935225	0.0647751	0.4552038
