Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-574.4165	-599.2819	24.86545	0.000680195	0.0180387	0.0152214	0.00881985	0.0284794	0.0102631	0.0182735	0.00117793	0.00609196	0.0261134	0.026019	0.00516515	0.0491436	0.0198159	0.00592364	0.0332525	0.00688523	0.00991356	0.0145911	0.0153309	0.001221	0.0225865	0.00341017	0.00154664	0.0362419	0.00872379	0.0170153	0.015244	0.0128106	3.08769	0.164923	0.6429619	1.357038	0.0127613	0.11919	0.514996	1.94176	8.38997	78.3622	3.15355	2.110604	7.488835	0.00155296	0.0411842	0.034752	0.0201366	0.0650215	0.0234316	0.0417203	0.00268933	0.0139086	0.0596197	0.0594041	0.0117926	0.1122	0.0452419	0.0135243	0.075919	0.0157197	0.0226337	0.033313	0.0350021	0.00278768	0.0515674	0.00778577	0.00353114	0.0827441	0.0199173	0.0388478	0.0348037	0.029248	0.678519	0.321481	0.438
30	-571.1026	-598.847	27.74446	0.00846888	0.014122	0.125316	0.0202109	0.0743596	0.00281261	0.0163446	0.0035744	0.0203314	0.00986287	0.0652269	0.0169283	0.0830712	0.0382446	0.107275	0.0641771	0.0200815	0.010511	0.0694358	0.034705	0.00235653	0.0428615	0.0549596	0.0104429	0.0461516	0.0350432	0.104742	0.0479703	0.173799	1.15522	0.937912	0.5025388	1.497461	0.0387324	0.204833	0.609775	1.63995	4.88202	25.8182	2.350753	2.979792	0.4926778	0.0063994	0.0106711	0.0946938	0.0152721	0.0561889	0.00212531	0.0123506	0.00270095	0.0153632	0.00745275	0.0492878	0.0127917	0.0627717	0.028899	0.0810612	0.0484946	0.0151743	0.00794251	0.0524683	0.0262244	0.00178068	0.0323878	0.0415296	0.00789102	0.0348739	0.02648	0.0791468	0.0362481	0.131329	0.748731	0.251269	1.323386
60	-567.8958	-595.7242	27.82836	0.0100461	0.0142918	0.0602558	0.0297482	0.0450351	0.00238395	0.0126818	0.00241474	0.00169388	0.0399215	0.00879779	0.0275722	0.0561201	0.0568419	0.0267925	0.0710899	0.02257	0.00471786	0.0952007	0.013436	0.00875286	0.0341502	0.00650703	0.00906251	0.0311785	0.00646708	0.0187329	0.0904205	0.121974	1.3578	0.856882	0.7408506	1.259149	0.0126137	0.118516	0.514085	1.9452	8.43771	79.2791	3.161962	1.699599	0.6338312	0.0108155	0.0153864	0.0648709	0.0320267	0.0484844	0.00256655	0.0136531	0.00259969	0.00182361	0.0429791	0.00947163	0.029684	0.0604185	0.0611955	0.0288446	0.0765348	0.0242987	0.00507921	0.102492	0.0144651	0.00942326	0.0367659	0.00700541	0.00975663	0.0335665	0.00696241	0.0201677	0.097346	0.131316	0.629575	0.370425	0.9288571
90	-577.7878	-606.0077	28.21988	0.0156803	0.019992	0.0084434	0.00954004	0.0555071	0.00510059	0.0379757	0.0261074	0.00147056	0.00780493	0.00584827	0.0656916	0.0406364	0.126565	0.0111541	0.0491631	0.0278182	0.0103212	0.0332824	0.0283648	0.0130217	0.0643659	0.056273	0.00373871	0.0351474	0.0474909	0.055796	0.0486902	0.0571749	1.37179	0.851283	0.6760285	1.323972	0.0291903	0.17844	0.58409	1.71207	5.60411	34.2579	2.555266	1.958455	0.6445763	0.0161959	0.0206493	0.00872103	0.00985372	0.0573322	0.0052683	0.0392244	0.0269658	0.00151891	0.00806156	0.00604057	0.0678516	0.0419725	0.130727	0.0115208	0.0507796	0.0287329	0.0106605	0.0343767	0.0292974	0.0134499	0.0664823	0.0581233	0.00386165	0.0363031	0.0490525	0.0576306	0.0502912	0.0590548	0.661986	0.338014	0.968166
120	-548.8847	-578.0845	29.19985	0.00377078	0.0180364	0.000461829	0.00647103	0.00870959	0.00440959	0.0410783	0.000894614	0.000101651	0.0163022	0.0271072	0.00936471	0.0275638	0.0386717	0.00763705	0.0503059	0.0174343	0.023454	0.0691904	0.0289494	0.0109849	0.0436596	0.0602797	0.0304852	0.0165459	0.000550851	0.00622168	0.0417702	0.0400265	0.840323	1.06387	0.8128578	1.187142	0.023368	0.160093	0.564649	1.77101	6.24637	42.7936	2.716128	1.460455	0.3159493	0.00579728	0.0277297	0.000710027	0.00994872	0.0133903	0.0067794	0.0631548	0.0013754	0.000156281	0.0250634	0.0416752	0.0143975	0.0423772	0.0594547	0.0117414	0.0773415	0.0268039	0.0360587	0.106375	0.0445076	0.0168884	0.0671233	0.0926754	0.0468686	0.0254381	0.000846891	0.00956536	0.0642184	0.0615376	0.593571	0.406429	0.6504389
150	-571.3221	-598.3178	26.99572	0.0143304	0.0387312	0.000234236	0.00647286	0.0364606	0.00568562	0.0172368	0.00625724	0.00100789	0.0377662	0.0774999	0.0311298	0.0102274	0.105017	0.0683351	0.0764377	0.0251846	0.0244216	0.0782275	0.0129959	0.0628109	0.00329101	0.0821181	0.0459443	0.0225402	0.00162823	0.0601915	0.0227374	0.00510826	2.64034	0.343863	0.8954583	1.104542	0.0279535	0.174712	0.580255	1.72338	5.72371	35.7738	2.586573	1.233493	3.071393	0.0146224	0.0395204	0.000239009	0.00660476	0.0372036	0.00580148	0.017588	0.00638475	0.00102843	0.0385357	0.0790791	0.0317642	0.0104358	0.107157	0.0697276	0.0779953	0.0256978	0.0249193	0.0798216	0.0132607	0.0640908	0.00335807	0.0837915	0.0468806	0.0229996	0.00166141	0.0614181	0.0232008	0.00521235	0.552271	0.447729	0.9800294
180	-558.7314	-588.5487	29.81731	0.0144042	0.0215553	0.00803762	0.00779482	0.0202207	0.00699414	0.0758747	0.0226793	0.00017605	0.0328123	0.0575351	0.0062986	0.0243568	0.0445711	0.0518888	0.1194	0.00315981	0.0411749	0.0701657	0.0442141	0.0421872	0.00413869	0.0241088	0.00760151	0.0146189	0.00276697	0.0658026	0.00520208	0.0397941	0.874742	1.0501	0.9153887	1.084611	0.0527453	0.238125	0.639109	1.56468	4.19947	18.959	2.127472	1.184864	0.3332021	0.016377	0.0245077	0.00913849	0.00886244	0.0229903	0.00795209	0.0862669	0.0257855	0.000200163	0.0373064	0.0654154	0.00716129	0.0276928	0.0506758	0.0589957	0.135753	0.00359259	0.0468144	0.079776	0.0502699	0.0479654	0.00470555	0.0274109	0.00864265	0.0166212	0.00314595	0.0748152	0.00591459	0.0452445	0.542306	0.457694	0.8795345
210	-567.3546	-596.2444	28.8898	0.0471586	0.129134	0.00563382	0.0109022	0.073844	0.00997503	0.113669	0.0330218	0.00257081	0.0854996	0.143593	0.0161251	0.0175829	0.043799	0.0326678	0.188431	0.00718261	0.0726541	0.167852	0.105389	0.0176319	0.0229901	0.0108497	0.00142935	0.0692335	0.00378724	0.0732545	0.00712026	0.111238	1.26915	0.89234	0.9198544	1.080146	0.0871235	0.304159	0.689822	1.44965	3.28775	11.478	1.764598	1.174257	0.5689094	0.0290346	0.0795054	0.00346863	0.00671224	0.0454643	0.00614143	0.0699835	0.0203309	0.0015828	0.0526404	0.0884071	0.00992793	0.0108255	0.0269662	0.0201129	0.116013	0.00442219	0.0447317	0.103343	0.0648857	0.0108556	0.0141546	0.00667996	0.000880023	0.0426257	0.00233173	0.0451014	0.0043838	0.0684873	0.540073	0.459927	1.62422
240	-575.1375	-600.2807	25.14322	0.107817	0.2215	0.096929	0.0358512	0.0993887	0.0298971	0.0693285	0.0566413	0.0291493	0.162254	0.0687329	0.124194	0.219462	0.075127	0.0645386	0.184639	0.0189892	0.124621	0.294836	0.164947	0.0196645	0.0207728	0.216154	0.0331864	0.164402	0.00159001	0.166597	0.141978	0.21314	1.50045	0.799819	0.4490432	1.550957	0.129471	0.368981	0.732678	1.36486	2.71016	7.72374	1.478168	3.453915	0.750397	0.0334179	0.0686538	0.0300432	0.0111121	0.0308055	0.0092666	0.0214884	0.017556	0.00903484	0.0502905	0.0213038	0.0384939	0.0680224	0.0232856	0.0200038	0.0572288	0.00588572	0.0386263	0.0913843	0.0511254	0.00609502	0.00643853	0.0669969	0.0102861	0.0509563	0.000492825	0.0516366	0.0440062	0.0660628	0.775478	0.224522	3.226326
270	-560.0706	-586.8913	26.82076	0.0550438	0.0609695	0.0455581	0.00614379	0.0174441	0.0395529	0.100649	0.0824769	0.113054	0.135462	0.251423	0.142999	0.15482	0.167943	0.0923312	0.194356	0.0210917	0.0416303	0.12798	0.526956	0.0101717	0.0242336	0.240086	0.256508	0.175526	0.0125613	0.0152628	0.0758113	0.236739	0.670836	1.13167	0.8563219	1.143678	0.125865	0.363933	0.729536	1.37073	2.74776	7.94501	1.498592	1.33557	0.2371146	0.0160722	0.0178024	0.0133025	0.00179392	0.00509349	0.011549	0.0293884	0.0240824	0.0330104	0.0395534	0.0734128	0.0417541	0.0452057	0.0490376	0.0269597	0.05675	0.00615855	0.0121556	0.0373687	0.153866	0.00297002	0.00707595	0.0701026	0.0748976	0.0512516	0.00366777	0.00445656	0.0221361	0.0691252	0.571839	0.428161	3.424782
