Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-546.1922	-574.0123	27.82008	0.0226029	0.021002	0.0515925	0.0145172	0.050575	0.000300003	0.116504	0.0241288	0.0146376	0.0224051	0.0876	0.00968481	0.0813247	0.221112	0.0251673	0.187415	0.0692941	0.0372242	0.0210649	0.0214771	0.0155149	0.01967	0.0422427	0.148378	0.0328844	0.0304924	0.0756643	0.0605446	0.0417	2.03414	0.586345	0.9230541	1.076946	0.058334	0.250113	0.648978	1.54088	3.99819	17.1427	2.054651	1.16672	1.387675	0.0144269	0.0134051	0.0329303	0.00926596	0.0322808	0.000191485	0.0743615	0.0154008	0.00934282	0.0143006	0.055913	0.00618158	0.0519076	0.141131	0.0160637	0.119622	0.0442288	0.0237593	0.0134452	0.0137083	0.00990278	0.0125549	0.0269625	0.094706	0.0209893	0.0194626	0.0482947	0.0386442	0.0266161	0.538473	0.461527	1.56672
30	-553.1704	-582.3938	29.22335	0.0167622	0.0116832	0.0403669	0.00137023	0.0188216	0.0072606	0.0375586	0.00934618	0.0125304	0.00709794	0.0561842	0.0350649	0.0521594	0.0228051	0.0242171	0.138283	0.0832717	0.0538895	0.0390787	0.00419521	0.0154109	0.0137616	0.00706642	0.0951654	0.00275683	0.0136919	0.034759	0.0795851	0.0409243	0.654796	1.13808	0.7791778	1.220822	0.028064	0.175048	0.580603	1.72235	5.7127	35.6329	2.58372	1.566808	0.2301405	0.0171908	0.011982	0.0413991	0.00140526	0.0193029	0.00744624	0.038519	0.00958516	0.0128508	0.00727943	0.0576208	0.0359615	0.0534931	0.0233883	0.0248364	0.141819	0.0854009	0.0552674	0.0400779	0.00430247	0.0158049	0.0141135	0.00724711	0.0975987	0.00282732	0.014042	0.0356478	0.08162	0.0419707	0.610411	0.389589	0.9750681
60	-548.9271	-576.5172	27.59004	0.0112489	0.0132399	0.00264386	0.00322983	0.0305358	0.00485638	0.0474006	0.0144045	0.0244799	0.019255	0.0589379	0.00786836	0.0547159	0.00723484	0.0288806	0.075346	0.0783193	0.0565308	0.0309649	0.0202028	0.0329263	0.0164537	0.0964548	0.0105372	0.00643411	0.0605872	0.0156199	0.0138508	0.038568	2.26103	0.495589	0.7189442	1.281056	0.0408706	0.210272	0.614781	1.6266	4.75574	24.4675	2.3119	1.781857	1.824922	0.0127578	0.0150159	0.0029985	0.00366307	0.0346318	0.00550779	0.0537588	0.0163366	0.0277636	0.0218377	0.0668436	0.00892379	0.0620552	0.0082053	0.0327546	0.0854527	0.0888248	0.0641136	0.0351184	0.0229128	0.0373429	0.0186608	0.109393	0.0119507	0.00729716	0.0687142	0.017715	0.0157087	0.0437414	0.640528	0.359472	0.8817282
90	-556.8644	-585.5989	28.73451	0.0055105	0.00369181	0.000144839	0.000622246	0.00773697	0.00102576	0.00591859	0.00559077	0.00510677	0.00782118	0.0149333	0.00478544	0.0214529	0.0101225	0.00731758	0.00628815	0.019844	0.00921101	0.00294193	0.00939752	0.00164886	0.00416893	0.00231107	0.00721904	0.00207297	0.00122196	0.00412105	6.18695e-05	0.0143279	1.09531	0.961875	0.8175097	1.18249	0.0276717	0.173851	0.579361	1.72604	5.75206	36.138	2.593897	1.446454	0.4554909	0.0295283	0.0197828	0.00077613	0.00333434	0.041459	0.00549657	0.0317151	0.0299584	0.0273649	0.0419102	0.0800209	0.0256431	0.114957	0.0542422	0.0392117	0.0336954	0.106335	0.0493577	0.0157645	0.0503571	0.00883549	0.0223395	0.012384	0.0386836	0.0111081	0.00654795	0.0220829	0.000331531	0.0767768	0.591245	0.408755	0.1866175
120	-552.9426	-579.7551	26.81256	0.00222746	0.0103461	0.000427212	0.000595069	0.00714868	0.00146927	0.0201487	0.00121627	0.00308827	0.00179255	0.0164476	0.00652999	0.00300403	0.018971	0.00417915	0.0188894	0.00238911	0.00395459	0.00588404	0.0301986	0.00680382	0.0118539	0.00469645	0.00488454	0.00224854	0.00349011	0.0038077	0.00016992	0.0132385	1.50007	0.799974	0.5342909	1.465709	0.00900933	0.100577	0.488425	2.0474	9.94264	110.996	3.405289	2.743279	0.7500578	0.0106019	0.0492436	0.00203337	0.00283231	0.0340251	0.00699318	0.0959004	0.00578899	0.014699	0.00853186	0.0782844	0.0310803	0.0142981	0.090295	0.0198912	0.0899063	0.0113713	0.0188223	0.0280058	0.143734	0.0323836	0.0564203	0.0223534	0.0232486	0.0107022	0.0166116	0.0181233	0.000808755	0.0630101	0.732855	0.267145	0.2101005
150	-559.1198	-583.1683	24.04843	0.000916651	0.00281832	0.00625579	0.00036417	0.00417794	0.00111257	0.00794915	0.000509104	0.000851697	0.00211546	0.00656747	0.00106583	0.00358819	0.0131809	0.00252983	0.0134526	0.000579534	0.000901842	0.00736276	0.014722	0.00532643	0.00425067	0.00341149	0.000614035	0.000854505	0.00156496	0.000547314	0.0019679	0.00767065	2.86177	0.255294	0.6666092	1.333391	0.00346788	0.0631369	0.422387	2.3675	15.8386	288.361	4.095615	2.000259	4.483881	0.00781926	0.024041	0.0533635	0.00310646	0.0356389	0.00949047	0.0678083	0.00434279	0.00726519	0.0180454	0.0560222	0.00909178	0.0306081	0.112437	0.0215801	0.114754	0.00494357	0.00769294	0.0628062	0.125583	0.0454358	0.0362593	0.0291009	0.00523787	0.00728914	0.0133495	0.00466873	0.0167867	0.0654326	0.666695	0.333305	0.1172298
180	-556.2382	-583.1667	26.9285	0.00636403	0.0146342	0.0150864	0.00390881	0.0116593	0.00460303	0.0193264	0.0128522	0.0102526	0.00548463	0.0356733	0.0138589	0.0128714	0.0511574	0.00797933	0.0695321	0.000507567	0.0115746	0.0369096	0.0186512	0.0277532	0.00918269	0.0103708	0.00679131	0.0180586	0.0204881	0.0212215	0.0136267	0.00469595	2.19946	0.520218	0.5388041	1.461196	0.0221849	0.156088	0.560203	1.78507	6.40666	45.0757	2.753694	2.711924	1.691181	0.0128546	0.0295595	0.0304729	0.00789538	0.0235506	0.00929763	0.0390373	0.02596	0.0207091	0.0110784	0.0720563	0.0279935	0.0259988	0.103332	0.0161174	0.140447	0.00102523	0.0233795	0.0745534	0.0376734	0.0560584	0.018548	0.0209479	0.0137177	0.0364765	0.0413837	0.0428651	0.0275244	0.00948532	0.730598	0.269402	0.4950758
210	-559.8808	-589.7707	29.88987	0.0185426	0.0308551	0.0513635	0.0203376	0.00510415	0.0135088	0.211206	0.0404664	0.032546	0.0560756	0.0625986	0.0739471	0.0377743	0.148942	0.0234174	0.076759	0.000889514	0.00613477	0.0676766	0.0124637	0.0468704	0.0468886	0.0326455	0.0355874	0.0035763	0.120039	0.0066414	0.0040454	0.0760255	0.493531	1.20259	0.848524	1.151476	0.0792411	0.290413	0.67994	1.47072	3.44338	12.6197	1.833168	1.357034	0.1641563	0.013605	0.0226389	0.0376862	0.014922	0.00374499	0.00991159	0.154965	0.0296908	0.0238795	0.0411435	0.0459295	0.054256	0.0277156	0.109281	0.0171817	0.0563192	0.000652649	0.00450117	0.0496553	0.0091448	0.0343895	0.0344029	0.0239525	0.026111	0.00262398	0.0880744	0.0048729	0.00296817	0.055781	0.575738	0.424262	1.362928
240	-550.3437	-577.9079	27.56415	0.015115	0.101926	0.0211175	0.026651	0.0737432	0.0283686	0.184906	0.0453148	0.0549026	0.0169462	0.0957408	0.0428225	0.136138	0.254037	0.0102652	0.0961125	0.0380514	0.00373945	0.140382	0.0141013	0.108667	0.124084	0.0565923	0.0130314	0.020517	0.0415206	0.0454222	0.00822521	0.00620471	1.21977	0.912094	0.6157731	1.384227	0.0525608	0.237719	0.638768	1.56551	4.20665	19.0256	2.130005	2.24795	0.5349303	0.00828379	0.0558608	0.0115735	0.0146061	0.0404151	0.0155475	0.101338	0.0248349	0.0300894	0.00928739	0.0524709	0.0234689	0.0746109	0.139225	0.00562587	0.0526746	0.0208542	0.00204941	0.0769364	0.00772824	0.0595553	0.0680044	0.0310155	0.00714188	0.0112444	0.0227555	0.0248937	0.00450784	0.0034005	0.692113	0.307887	1.824645
270	-570.6853	-598.2893	27.60394	0.00372906	0.031546	0.00907145	0.00252954	0.0170777	0.00972494	0.0221396	0.00502219	0.0293921	0.019657	0.0801818	0.0144049	0.00638188	0.12496	0.00889242	0.0544025	0.0206961	0.0109531	0.0348368	0.000863448	0.0153734	0.00818504	0.0150813	0.00277282	0.0138208	0.0723105	0.0536355	0.00546659	0.0124535	0.257107	1.29716	0.8099344	1.190066	0.000963217	0.033803	0.347585	2.87699	29.5832	1038.19	5.021881	1.469336	0.07928309	0.00528523	0.0447104	0.0128571	0.00358514	0.0242043	0.0137832	0.0313787	0.007118	0.0416577	0.0278601	0.113642	0.0204162	0.0090451	0.177108	0.0126033	0.0771052	0.0293328	0.0155239	0.0493745	0.00122377	0.0217888	0.0116007	0.0213748	0.00392995	0.0195884	0.102486	0.076018	0.00774785	0.0176505	0.595033	0.404967	0.7055624
