Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-671.1588	-699.0848	27.92602	0.00526941	0.00426365	0.0194091	0.00282837	0.012061	0.0159478	0.0108756	0.00771365	0.0308815	0.135869	0.0754995	0.0010267	0.024143	0.00537532	0.0830498	0.0206879	0.0139036	0.00295162	0.0408267	0.0151587	0.0865318	0.0337551	0.0320288	0.0606334	0.0308491	0.0163284	0.0488066	0.0247328	0.0110681	1.1217	0.951319	0.7230966	1.276903	0.010111	0.106398	0.497074	2.01177	9.3987	98.9025	3.321876	1.765882	0.4716409	0.0060396	0.00488684	0.022246	0.00324177	0.0138238	0.0182788	0.0124653	0.0088411	0.0353953	0.155728	0.0865348	0.00117676	0.0276718	0.00616099	0.0951887	0.0237117	0.0159358	0.00338304	0.046794	0.0173744	0.0991796	0.0386889	0.0367102	0.0694958	0.0353581	0.018715	0.0559403	0.0283478	0.0126858	0.638452	0.361548	0.872476
30	-703.0716	-726.6198	23.54828	0.0389179	0.0242668	0.0727984	0.0121365	0.0403978	0.142641	0.0485395	0.145916	0.0104655	0.106214	0.0779866	0.0268285	0.0250252	0.0450978	0.00219518	0.0762354	0.0410156	0.0336045	0.175148	0.361358	0.0745136	0.109386	0.0840069	0.112631	0.0748797	0.184551	0.0462838	0.0729616	0.0991584	0.661878	1.13525	0.05400547	1.945995	0.103498	0.330811	0.708138	1.41215	3.02287	9.66201	1.640066	36.03329	0.23321	0.0164547	0.0102601	0.0307795	0.00513137	0.0170804	0.0603092	0.0205227	0.0616939	0.00442487	0.0449076	0.0329731	0.0113432	0.0105807	0.0190676	0.00092813	0.0322327	0.0173416	0.0142081	0.0740535	0.152784	0.0315047	0.0462487	0.0355185	0.0476208	0.0316595	0.0780291	0.019569	0.0308485	0.0419246	0.972997	0.0270027	2.365159
60	-657.0235	-684.2173	27.19384	0.100844	0.0179443	0.122756	0.0266087	0.00235779	0.0302947	0.0582972	0.107899	0.0374426	0.0486258	0.0669174	0.011236	0.0459617	0.072555	0.0141086	0.155916	0.0236842	0.0183427	0.0607616	0.287596	0.0380707	0.0886705	0.00970158	0.00746092	0.0463596	0.155916	0.0152389	0.0910668	0.15542	0.588903	1.16444	0.6499724	1.350028	0.0126507	0.118685	0.514314	1.94434	8.42565	79.047	3.159842	2.077054	0.2022958	0.0525762	0.00935547	0.0640001	0.0138727	0.00122926	0.0157945	0.0303939	0.0562543	0.0195211	0.0253516	0.0348882	0.00585802	0.0239627	0.0378274	0.00735569	0.0812887	0.0123481	0.00956321	0.0316788	0.149942	0.0198486	0.0462294	0.00505803	0.00388984	0.0241701	0.0812885	0.007945	0.0474787	0.0810301	0.675014	0.324986	1.918054
90	-659.5648	-684.8258	25.26106	0.0172409	0.0150942	0.0619872	0.0133671	0.00701754	0.0372238	0.00411667	0.00602107	0.00358371	0.0299162	0.0226234	0.0011828	0.0193118	0.0130674	0.00181854	0.101308	0.0497176	0.00257068	0.0186537	0.0249426	0.0174016	0.0396698	0.0884226	0.00252642	0.00758653	0.016322	0.00390735	0.0279573	0.0468928	2.15695	0.537219	0.4450803	1.55492	0.00349247	0.0633548	0.422841	2.36495	15.7841	286.33	4.090506	3.493571	1.606014	0.0245789	0.0215185	0.0883698	0.0190564	0.0100043	0.0530668	0.00586879	0.00858373	0.005109	0.042649	0.0322522	0.00168622	0.0275312	0.0186291	0.00259254	0.144426	0.0708781	0.0036648	0.026593	0.0355586	0.024808	0.0565539	0.126057	0.0036017	0.0108155	0.0232689	0.00557038	0.0398564	0.0668511	0.77746	0.22254	0.7014515
120	-638.2341	-666.6161	28.38204	0.00147957	0.00848682	0.0241886	0.0268334	0.0019114	0.0182173	0.0257212	0.0293544	0.00434856	0.000686489	0.054122	0.0298684	0.00718593	0.0452848	0.0213233	0.0153847	0.028045	0.00425634	0.00422194	0.0392076	0.00713897	0.0157538	0.028474	0.0035932	0.0181296	0.00736573	0.00154753	0.00202798	0.00917114	0.0354026	1.38584	0.4708512	1.529149	0.00700035	0.0889323	0.47003	2.12752	11.2445	142.85	3.58772	3.247627	0.01021839	0.0030612	0.0175591	0.0500456	0.0555178	0.00395465	0.0376913	0.0532167	0.0607337	0.00899709	0.00142033	0.111977	0.0617972	0.0148675	0.0936935	0.0441174	0.0318306	0.0580246	0.00880629	0.00873511	0.0811197	0.0147704	0.0325943	0.0589123	0.00743425	0.0375098	0.0152396	0.00320181	0.00419586	0.0189749	0.764574	0.235426	0.4833298
150	-646.8683	-674.532	27.66366	0.134875	0.0455889	0.0328446	0.10583	0.0303147	0.161976	0.0701778	0.10638	0.067056	0.0261296	0.293745	0.202856	0.108322	0.0535513	0.0839568	0.06602	0.119262	0.111032	0.0225939	0.132495	0.00310926	0.085503	0.052225	0.0805204	0.0965893	0.0524378	0.00339905	0.0980326	0.0619582	0.317536	1.27299	0.9585116	1.041488	0.0193409	0.145986	0.548631	1.82272	6.84998	51.7039	2.852892	1.086568	0.09977664	0.0537611	0.0181717	0.0130919	0.0421837	0.0120834	0.0645635	0.0279729	0.0424032	0.0267285	0.0104153	0.117087	0.0808585	0.043177	0.0213455	0.0334652	0.0263156	0.047538	0.0442573	0.00900594	0.0528127	0.00123935	0.0340815	0.0208169	0.0320954	0.0385005	0.0209017	0.00135486	0.0390758	0.0246965	0.520744	0.479256	2.508781
180	-638.3816	-666.731	28.34935	0.029147	0.0159805	0.0225775	0.0565534	0.0510559	0.058962	0.0882795	0.00852471	0.0122705	0.01104	0.0432426	0.0624174	0.0156225	0.00995765	0.0474542	0.0414294	0.0123365	0.0370952	0.00534701	0.0407679	0.00853195	0.00330181	0.0160693	0.0284167	0.00979485	0.00566396	0.0146249	0.023145	0.0073526	1.47294	0.810824	0.4792635	1.520737	0.0742956	0.281427	0.673306	1.48521	3.55332	13.4598	1.879765	3.17307	0.7266386	0.0370374	0.0203066	0.0286895	0.0718629	0.0648772	0.0749235	0.112177	0.0108324	0.0155922	0.0140286	0.0549488	0.0793143	0.0198517	0.0126533	0.0603005	0.0526447	0.0156762	0.0471371	0.00679449	0.0518041	0.0108416	0.00419564	0.0204194	0.0361094	0.0124464	0.00719725	0.0185839	0.0294105	0.00934302	0.760368	0.239632	0.7869626
210	-665.1843	-693.4318	28.24755	0.0503613	0.0811781	0.0302333	0.00589283	0.0988401	0.0299516	0.111132	0.0340546	0.0309281	0.0113017	0.0173911	0.0503833	0.040625	0.202867	0.176119	0.0904058	0.00726035	0.23747	0.0599401	0.0360283	0.00144013	0.0322816	0.163812	0.0306485	0.0807925	0.0974401	0.0233616	0.0145573	0.107883	1.75902	0.696394	0.8082719	1.191728	0.202865	0.459329	0.784492	1.27471	2.17709	4.92938	1.153448	1.474415	1.010357	0.0257658	0.0415322	0.0154679	0.00301488	0.0505685	0.0153238	0.056857	0.017423	0.0158234	0.00578217	0.00889762	0.025777	0.0207845	0.103791	0.0901059	0.0462533	0.00371453	0.121494	0.0306665	0.0184328	0.000736797	0.0165159	0.0838095	0.0156803	0.041335	0.0498522	0.0119522	0.0074478	0.0551948	0.595864	0.404136	1.95458
240	-695.701	-720.3863	24.68523	0.0182648	0.0736628	0.00590683	0.0157863	0.012693	0.00219226	0.029619	0.0313281	0.00297438	0.00780695	0.00155252	0.0206448	0.00924383	0.0115443	0.0124799	0.0150455	0.00882584	0.0239881	0.0157061	0.0110544	0.00118679	0.00740732	0.0392541	0.000183851	0.0212316	0.0179566	0.00900965	0.021393	0.045862	3.09841	0.160637	0.5151204	1.48488	0.0177461	0.139986	0.541494	1.84674	7.1436	56.3504	2.915117	2.882587	7.715283	0.036988	0.149174	0.0119619	0.0319687	0.0257046	0.00443954	0.0599811	0.0634423	0.0060234	0.0158098	0.00314399	0.0418077	0.0187196	0.0233783	0.025273	0.0304684	0.0178731	0.0485781	0.0318064	0.0223863	0.00240336	0.0150005	0.0794932	0.000372316	0.0429959	0.0363637	0.0182454	0.0433228	0.0928747	0.74244	0.25756	0.4938047
270	-641.8516	-668.6994	26.84774	0.0234303	0.0249708	0.0550444	0.179662	0.0383031	0.0404955	0.00372329	0.08061	0.0216909	0.112545	0.0113969	0.0446871	0.140138	0.0480225	0.102415	0.00128063	0.0456652	0.102105	0.0604122	0.0596238	0.000428807	0.0208433	0.038102	0.0058767	0.0343685	0.0250474	0.02338	0.0331001	0.212601	2.53889	0.384445	0.97109	1.02891	0.0389963	0.205513	0.610405	1.63826	4.86588	25.6434	2.345843	1.059541	2.641615	0.0147363	0.0157052	0.0346197	0.112997	0.0240904	0.0254693	0.00234173	0.050699	0.0136423	0.0707846	0.00716798	0.0281056	0.0881387	0.0302034	0.0644134	0.00080544	0.0287208	0.0642185	0.0379958	0.0374999	0.000269695	0.0131092	0.0239639	0.00369611	0.0216158	0.0157534	0.0147047	0.020818	0.133714	0.514455	0.485545	1.589971
