Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-578.0437	-607.1544	29.11069	2.1616e-05	0.0229932	0.0542859	0.0146559	0.160243	0.0565346	0.0544936	0.0519289	0.0029893	0.0976801	0.211574	0.11825	0.19516	0.0166099	0.0612245	0.209369	0.0313825	0.0412506	0.0416357	0.0702567	0.0570108	0.00948698	0.0397474	0.0995884	0.0930126	0.0387513	0.0216618	0.101533	0.0753881	1.26124	0.895505	1.065835	0.934165	0.182776	0.436552	0.772143	1.2951	2.29068	5.47118	1.228851	0.8764631	0.563364	1.0551e-05	0.0112232	0.0264975	0.00715368	0.0782162	0.0275951	0.0265989	0.025347	0.00145911	0.0476786	0.103272	0.0577189	0.0952593	0.00810745	0.0298843	0.102195	0.0153181	0.0201348	0.0203228	0.034293	0.0278275	0.00463069	0.0194011	0.0486101	0.0454004	0.0189149	0.0105733	0.0495594	0.0367977	0.467083	0.532917	2.048719
30	-574.0847	-600.2983	26.21354	0.00298062	0.0597698	0.0512787	0.0274857	0.0429003	0.0336877	0.168411	0.0447738	0.0075564	0.0540469	0.255193	0.079109	0.340359	0.0618546	0.114918	0.197035	0.00196312	0.118222	0.181027	0.066118	0.0104126	0.00401473	0.123416	0.0513522	0.241119	0.0364685	0.0629083	0.0955522	0.0559776	1.46772	0.812911	0.6645011	1.335499	0.0498051	0.231557	0.633556	1.57839	4.3186	20.0783	2.168945	2.009777	0.7222061	0.00115086	0.0230779	0.0197994	0.0106126	0.0165644	0.0130073	0.0650258	0.0172878	0.00291763	0.0208682	0.0985334	0.030545	0.131417	0.0238829	0.0443715	0.0760779	0.000757986	0.045647	0.0698972	0.0255291	0.00402045	0.00155014	0.0476526	0.0198278	0.0930992	0.014081	0.0242897	0.036894	0.0216137	0.667749	0.332251	2.589912
60	-563.4155	-590.0856	26.67008	0.000748807	0.0153483	0.00279246	0.00690512	0.0197995	0.0125483	0.0305424	0.0205676	0.00289103	0.0112397	0.0825864	0.0198742	0.0315391	0.0455035	0.0288704	0.079539	0.000493186	0.029373	0.0756563	0.0166105	0.00463515	0.00225932	0.0310053	0.0190107	0.0605752	0.0114394	0.0104512	0.00140671	0.0151986	2.77504	0.289982	0.8059778	1.194022	0.0253691	0.166639	0.571753	1.74901	6.00101	39.418	2.656716	1.481458	3.827883	0.00108616	0.022263	0.00405051	0.010016	0.0287194	0.0182015	0.0443021	0.0298337	0.00419348	0.0163033	0.119793	0.0288278	0.045748	0.0660035	0.041877	0.115372	0.000715373	0.042606	0.109741	0.0240938	0.00672335	0.00327718	0.0449736	0.0275752	0.0878653	0.016593	0.0151596	0.00204046	0.0220459	0.597011	0.402989	0.6894104
90	-556.6466	-586.2526	29.60598	0.00418171	0.0125544	0.0150098	0.00462735	0.0521868	0.0216372	0.121116	0.0228435	0.00585195	0.0216201	0.120504	0.0377999	0.0759832	0.174218	0.0227518	0.104526	0.000376468	0.0725258	0.102737	0.0281781	0.0240123	0.0615136	0.0116791	0.0411652	0.157977	0.00230665	0.0486792	0.0154134	0.0401157	0.41726	1.2331	0.8862496	1.11375	0.0463008	0.223462	0.626562	1.59601	4.47503	21.5979	2.221698	1.256701	0.1353535	0.00293641	0.00881574	0.0105399	0.00324933	0.0366457	0.0151937	0.0850479	0.0160408	0.00410925	0.0151817	0.0846181	0.0265432	0.0533556	0.122336	0.0159764	0.0733983	0.000264356	0.0509278	0.0721421	0.0197867	0.0168615	0.043195	0.00820111	0.0289063	0.110932	0.00161973	0.0341826	0.0108233	0.0281694	0.556875	0.443125	1.424091
120	-560.7891	-588.7157	27.9266	0.00331312	0.00730096	0.0189871	0.0074906	0.0192077	0.0107423	0.0574584	0.00191594	0.00108708	0.00155571	0.0598271	0.00925986	0.0228265	0.0261326	0.0149192	0.0458514	0.00287579	0.0133229	0.0373749	0.0200215	0.0013652	0.0295089	0.0250913	0.0204269	0.00792228	0.00700748	0.0212499	0.0052348	0.0164875	2.30387	0.478452	0.9327934	1.067207	0.02778	0.174182	0.579705	1.72501	5.74111	35.9972	2.591074	1.144097	1.926106	0.00642371	0.0141556	0.0368134	0.0145233	0.0372412	0.0208279	0.111404	0.00371475	0.0021077	0.00301631	0.115997	0.0179536	0.0442575	0.0506677	0.0289263	0.0888999	0.00557578	0.0258313	0.072465	0.0388191	0.00264695	0.0572139	0.0486488	0.039605	0.0153603	0.0135866	0.0412008	0.0101496	0.031967	0.533603	0.466397	0.5157649
150	-579.9354	-608.3027	28.36725	0.00522173	0.0592673	0.038032	0.0135569	0.0112184	0.0196701	0.0295055	0.00661218	0.00839292	0.00133189	0.094292	0.0274077	0.0344294	0.0450353	0.0172532	0.0722653	0.013256	0.0247926	0.0431747	0.0362001	0.00361071	0.00206858	0.0343773	0.0427225	0.0198934	0.00518783	0.0265646	0.0184486	0.00891342	1.85841	0.656637	0.7329866	1.267013	0.0488357	0.229347	0.631664	1.58312	4.3602	20.4768	2.183158	1.728563	1.132077	0.00684636	0.077707	0.0498649	0.0177749	0.0147087	0.02579	0.0386855	0.00866941	0.0110042	0.00174628	0.123629	0.035935	0.0451414	0.0590471	0.0226211	0.0947491	0.0173803	0.0325063	0.0566076	0.0474629	0.0047341	0.00271217	0.045073	0.0560146	0.0260827	0.00680191	0.0348296	0.0241885	0.0116866	0.633507	0.366493	0.762702
180	-578.3811	-605.2355	26.85441	0.0243646	0.0403307	0.200672	0.00935883	0.0349674	0.0728091	0.10118	0.0879285	0.0204032	0.0325069	0.232729	0.127995	0.0803751	0.217624	0.189796	0.202155	0.0157801	0.0676485	0.180896	0.0816715	0.0276539	0.00253732	0.10526	0.0242832	0.00621909	0.013743	0.0547143	0.02688	0.0271259	0.632445	1.14702	0.3541248	1.645875	0.0812109	0.293911	0.682485	1.46523	3.40239	12.3136	1.815413	4.647726	0.2205519	0.0105492	0.0174621	0.0868857	0.00405213	0.01514	0.0315244	0.0438084	0.0380707	0.00883404	0.0140746	0.100766	0.0554185	0.0348003	0.0942253	0.0821766	0.0875278	0.00683238	0.02929	0.0783234	0.0353616	0.0119734	0.00109859	0.045575	0.010514	0.0026927	0.00595035	0.0236899	0.0116383	0.0117448	0.822938	0.177062	2.309608
210	-574.093	-602.9358	28.84279	0.0166228	0.00828626	0.00517088	0.019601	0.0465622	0.0037861	0.0210325	0.0127945	0.0127197	0.0357151	0.0507874	0.042738	0.0136947	0.0119995	0.0111714	0.0372615	0.00162467	0.0556452	0.0367851	0.0360433	0.0302598	0.00226959	0.0110995	0.000834021	0.0107683	0.00458882	0.0202482	0.00371178	0.0171984	1.07699	0.969203	0.5763341	1.423666	0.0456627	0.221955	0.62524	1.59939	4.50542	21.8997	2.231733	2.470209	0.4444861	0.0286097	0.0142616	0.00889966	0.0337354	0.0801387	0.0065163	0.0361992	0.0220207	0.0218921	0.0614695	0.0874107	0.0735568	0.0235702	0.0206525	0.0192273	0.0641312	0.00279624	0.0957716	0.0633112	0.0620345	0.0520804	0.00390622	0.0191035	0.00143544	0.0185334	0.00789787	0.0348494	0.00638838	0.0296003	0.711833	0.288167	0.5810203
240	-555.8128	-584.9113	29.0985	0.0785176	0.0817266	0.0131532	0.05146	0.0755826	0.0194944	0.0212368	0.0325453	0.0117198	0.0628851	0.181444	0.0677987	0.0348353	0.0728162	0.0127229	0.0765885	0.00210969	0.0948624	0.0709092	0.0265354	0.0187499	0.0102195	0.0578784	0.00264942	0.0414415	0.0082967	0.0862872	0.0118491	0.078407	1.17721	0.929117	0.6812921	1.318708	0.145002	0.389942	0.745417	1.34153	2.56449	6.89646	1.396252	1.935599	0.5068074	0.0558955	0.0581799	0.00936354	0.0366336	0.0538061	0.0138778	0.0151182	0.0231685	0.00834311	0.0447669	0.129167	0.0482649	0.0247987	0.0518368	0.00905725	0.0545222	0.00150186	0.0675311	0.0504792	0.0188901	0.0133478	0.00727511	0.0412027	0.00188608	0.0295016	0.00590629	0.0614265	0.00843517	0.0558167	0.659354	0.340646	1.404722
270	-564.7999	-593.3868	28.58685	0.0224279	0.0114733	0.0385073	0.0737106	0.110505	0.103462	0.0430297	0.0280614	0.0347729	0.0906436	0.0509859	0.0977262	0.082447	0.0926561	0.05467	0.0741108	0.0398843	0.0201826	0.111558	0.00258143	0.0196024	0.00949137	0.0568601	0.00162616	0.0145741	0.0308826	0.082256	0.0179386	0.075291	1.43007	0.827974	0.729689	1.270311	0.102558	0.329342	0.707155	1.41412	3.03636	9.75061	1.646667	1.740894	0.690875	0.0150329	0.00769032	0.0258106	0.0494065	0.074069	0.0693485	0.0288418	0.0188089	0.0233075	0.0607564	0.0341747	0.0655037	0.0552624	0.0621053	0.0366441	0.0496748	0.0267336	0.013528	0.074775	0.00173028	0.013139	0.00636185	0.038112	0.00108998	0.00976869	0.0206999	0.0551344	0.0120239	0.0504659	0.635156	0.364844	1.491919
