Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-668.1001	-693.1883	25.08815	0.0756788	0.20469	0.0252543	0.0734748	0.18751	0.00481259	0.164568	0.0111067	0.0898167	0.0265038	0.0705388	0.00226377	0.0858912	0.0942285	0.0208456	0.0319855	0.0167966	0.068884	0.00586471	0.0270124	0.154792	0.0339147	0.0648195	0.114145	0.0450132	0.029691	0.0579609	0.0253149	0.0758312	1.50276	0.798898	1.086594	0.9134064	0.000682301	0.0285708	0.329819	3.03196	35.0008	1465.63	5.2712	0.8406146	0.7524145	0.0400584	0.108347	0.0133676	0.0388918	0.0992532	0.00254741	0.0871093	0.00587901	0.0475419	0.014029	0.0373377	0.00119826	0.0454641	0.0498772	0.011034	0.0169306	0.0088908	0.0364618	0.00310432	0.0142983	0.0819347	0.0179518	0.0343104	0.0604197	0.0238265	0.0157161	0.03068	0.0133997	0.0401391	0.456703	0.543297	1.88921
30	-681.3662	-707.9869	26.62071	0.0207528	0.0373236	0.00628324	0.0214783	0.0896166	0.00121092	0.095856	0.000956222	0.0256859	0.0143258	0.0189757	0.00189098	0.011623	0.0152898	0.0035759	0.007423	0.0197033	0.0053499	0.00224664	0.00807631	0.0991449	0.0270981	0.0765436	0.0595742	0.0481504	0.00500205	0.00988879	0.00556141	0.00951517	1.92147	0.631413	0.4058918	1.594108	0.0195011	0.146574	0.54932	1.82043	6.82249	51.2793	2.846929	3.927422	1.21725	0.0277398	0.0498897	0.00839868	0.0287096	0.119789	0.00161861	0.128129	0.00127816	0.0343338	0.019149	0.0253645	0.00252763	0.0155363	0.0204375	0.00477983	0.00992217	0.026337	0.0071511	0.00300303	0.0107954	0.132525	0.0362214	0.102314	0.0796317	0.0643617	0.00668614	0.0132181	0.00743382	0.0127187	0.797054	0.202946	0.7481225
60	-700.1886	-728.7158	28.52721	0.0527442	0.0255386	0.019256	0.014921	0.159149	0.0253828	0.0345159	0.11502	0.0366844	0.0189121	0.0195753	0.0497993	0.101655	0.0259813	0.0544307	0.0178688	0.047734	0.0267636	0.0274838	0.0270836	0.123542	0.0093887	0.113813	0.0107406	0.0669764	0.010543	0.0277614	0.0689911	0.0555318	1.76514	0.693945	0.6392154	1.360785	0.180463	0.43385	0.770649	1.29761	2.30495	5.54129	1.238058	2.128836	1.01745	0.038006	0.0184024	0.0138753	0.0107516	0.114678	0.0182901	0.0248712	0.08288	0.0264338	0.0136275	0.0141054	0.035884	0.0732499	0.0187214	0.0392212	0.0128757	0.0343958	0.0192851	0.0198041	0.0195157	0.0890209	0.00676523	0.0820101	0.0077394	0.0482613	0.00759695	0.0200041	0.049713	0.0400147	0.680392	0.319608	1.387787
90	-684.4669	-706.8673	22.40043	0.0422063	0.0150675	0.04989	0.059047	0.10445	0.0718866	0.0113823	0.0420595	0.0271959	0.013836	0.0698313	0.0402863	0.197116	0.0187993	0.0516653	0.0961312	0.0645231	0.00416682	0.0448464	0.039175	0.0638404	0.0538153	0.142923	0.00355064	0.0514672	0.0143724	0.00458312	0.0587363	0.0803764	2.99138	0.20345	0.2996333	1.700367	0.00570596	0.0804926	0.455634	2.19474	12.4235	175.255	3.73555	5.674826	5.8813	0.0274561	0.00980177	0.0324545	0.0384114	0.0679472	0.0467638	0.00740441	0.0273606	0.0176915	0.00900065	0.0454268	0.0262071	0.128228	0.0122294	0.0336094	0.0625355	0.0419737	0.00271061	0.0291736	0.0254842	0.0415296	0.035008	0.0929743	0.00230977	0.0334806	0.00934955	0.00298142	0.0382093	0.0522866	0.850183	0.149817	1.537227
120	-670.8245	-695.3632	24.53862	0.11315	0.0239731	0.0114464	0.0720304	0.11295	0.0692101	0.0214039	0.0343052	0.0782329	0.0485238	0.0918102	0.138201	0.113343	0.0260079	0.0529758	0.0729693	0.261118	0.0844719	0.0648075	0.0891565	0.0125549	0.0604309	0.215965	0.00930988	0.186528	0.0528423	0.000706515	0.00442655	0.203354	2.84121	0.263516	0.6958584	1.304142	0.0412895	0.21132	0.615735	1.62407	4.73215	24.2192	2.304527	1.874148	4.312767	0.0486417	0.0103057	0.00492063	0.0309647	0.0485556	0.0297523	0.00920119	0.0147473	0.0336311	0.0208596	0.0394678	0.0594104	0.0487246	0.0111804	0.0227735	0.0313684	0.112251	0.0363132	0.0278598	0.038327	0.00539717	0.0259783	0.0928398	0.00400217	0.0801856	0.0227161	0.00030372	0.0019029	0.0874187	0.652071	0.347929	2.326205
150	-670.7841	-694.9856	24.20151	0.0104382	0.00214302	0.0189183	0.0497174	0.0449171	0.0252349	0.00746168	0.069046	0.0533937	0.0444954	0.0420535	0.0436769	0.0255354	0.12157	0.0467628	0.0686941	0.0461743	0.0411604	0.00933905	0.0398597	0.018171	0.0100913	0.0858829	0.0393387	0.0737686	0.0233504	0.0112586	0.00175511	0.0633462	2.13316	0.546736	0.2457626	1.754237	0.00528096	0.0775106	0.450299	2.22075	12.9015	189.359	3.791518	7.137934	1.560649	0.00917602	0.00188388	0.0166307	0.0437055	0.0394857	0.0221835	0.00655941	0.0606969	0.0469373	0.039115	0.0369684	0.0383955	0.0224476	0.106869	0.0411082	0.0603875	0.0405908	0.0361832	0.00820976	0.0350398	0.0159738	0.00887104	0.0754979	0.0345819	0.0648485	0.0205268	0.00989718	0.00154288	0.0556863	0.877119	0.122881	1.137554
180	-636.8111	-665.2295	28.41845	0.00658504	0.0513941	0.00498124	0.18829	0.118835	0.212027	0.0555536	0.0551522	0.0379372	0.0368635	0.0411292	0.0238717	0.0275032	0.0786306	0.0657996	0.146357	0.0453482	0.00682075	0.0383906	0.0623097	0.0314504	0.0225926	0.0744371	0.0209709	0.0645668	0.0212465	0.0190924	0.0374994	0.0749716	1.08234	0.967064	0.720142	1.279858	0.0705203	0.274359	0.667984	1.49704	3.64485	14.1803	1.917474	1.77723	0.447681	0.0039417	0.0307637	0.00298169	0.112708	0.0711331	0.126916	0.0332535	0.0330133	0.0227086	0.0220659	0.0246193	0.0142892	0.016463	0.0470671	0.0393866	0.0876073	0.0271447	0.00408279	0.02298	0.0372976	0.0188257	0.0135236	0.0445569	0.0125529	0.0386487	0.0127178	0.0114284	0.0224465	0.0448768	0.639929	0.360071	1.670608
210	-646.4801	-667.9309	21.4508	0.0776349	0.157957	0.0334672	0.0804138	0.338045	0.0992114	0.0535859	0.120877	0.126492	0.110833	0.222209	0.0788204	0.033118	0.129145	0.0357622	0.0372604	0.0353691	0.0171796	0.043753	0.0209286	0.0959659	0.0320727	0.0528232	0.0384504	0.0717164	0.124799	0.0376457	0.0220877	0.00472143	3.22408	0.110368	0.4618642	1.538136	0.0121152	0.116208	0.510941	1.95717	8.60527	82.5409	3.191115	3.330277	11.68487	0.0332862	0.0677246	0.0143491	0.0344776	0.144938	0.0425372	0.0229751	0.0518263	0.0542339	0.04752	0.0952727	0.0337945	0.0141994	0.0553714	0.0153332	0.0159755	0.0151646	0.00736578	0.0187592	0.00897318	0.0411457	0.0137513	0.0226481	0.0164857	0.0307486	0.0535081	0.0161407	0.00947016	0.00202432	0.769068	0.230932	2.332346
240	-682.837	-708.0842	25.24715	0.0402637	0.342177	0.139648	0.110677	0.103693	0.118571	0.100579	0.145472	0.163054	0.320433	0.129342	0.0485135	0.0295623	0.0656078	0.0538846	0.0177841	0.0566733	0.0181215	0.0524555	0.0321625	0.0441494	0.00589185	0.0127982	0.0878645	0.0393622	0.103611	0.0806825	0.086461	0.0414121	2.25021	0.499916	0.5057081	1.494292	0.0927955	0.313661	0.696474	1.4358	3.18816	10.7764	1.718993	2.95485	1.800469	0.0155404	0.132068	0.0538993	0.0427176	0.0400221	0.0457642	0.0388198	0.056147	0.0629334	0.123676	0.0499214	0.0187245	0.01141	0.0253223	0.0207976	0.00686405	0.0218739	0.00699427	0.020246	0.0124136	0.0170401	0.00227405	0.00493967	0.0339127	0.0151924	0.0399902	0.0311406	0.033371	0.0159836	0.747146	0.252854	2.590906
270	-637.7848	-662.8574	25.07254	0.0189358	0.24261	0.00325045	0.0255713	0.0647358	0.121788	0.0829432	0.0770778	0.0120861	0.165036	0.106308	0.0106875	0.125417	0.253598	0.0119138	0.0109268	0.00447832	0.00978131	0.016632	0.016565	0.0420419	0.000789326	0.00206899	0.0235976	0.00656101	0.0198784	0.0932553	0.0375638	0.0035049	1.76771	0.692915	0.8497035	1.150296	0.00112909	0.0365265	0.35609	2.80828	27.3774	885.67	4.906994	1.353762	1.020451	0.0117643	0.150727	0.00201941	0.0158867	0.0402185	0.0756631	0.0515302	0.0478862	0.00750877	0.102532	0.0660462	0.00663986	0.0779177	0.157553	0.00740171	0.00678851	0.00278225	0.00607685	0.010333	0.0102913	0.0261194	0.000490386	0.0012854	0.0146605	0.00407617	0.0123499	0.0579369	0.0233373	0.0021775	0.575148	0.424852	1.609602
