Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-759.442	-790.8917	31.44971	0.015533	0.0624106	0.0322072	0.0314254	0.0795264	0.0261546	0.000491796	0.00659393	0.0338623	0.00255504	0.0355388	0.0488191	0.00844479	0.0194664	0.00629167	0.0350055	0.0092576	0.0127473	0.0179758	0.00582164	0.0150954	0.0134975	0.0187956	0.00919848	0.0202278	0.00142798	0.00153973	0.0335087	0.00253804	0.60734	1.15706	1.110506	0.8894938	0.151006	0.397735	0.750033	1.33327	2.51424	6.62224	1.366914	0.8009805	0.2099592	0.0256338	0.102995	0.0531509	0.0518607	0.131241	0.0431625	0.000811601	0.0108818	0.0558823	0.00421652	0.0586489	0.0805652	0.0139363	0.032125	0.010383	0.0577688	0.0152776	0.0210366	0.029665	0.00960733	0.0249117	0.0222747	0.031018	0.0151801	0.0333815	0.00235656	0.00254099	0.0552987	0.00418847	0.444747	0.555253	0.6059582
30	-743.994	-776.3464	32.35238	0.00736762	0.0133846	0.00254806	0.00409503	0.0089363	0.00306454	0.00334761	0.00458145	0.00143838	0.000138632	0.00681977	0.00636919	0.0124898	0.00780013	0.00324316	0.00731015	0.00319349	0.00100631	0.0111228	0.00447026	0.0137458	0.00466127	0.026749	0.00540191	0.0105788	0.0152082	0.000719632	0.0193237	0.0011432	0.0686823	1.37253	1.644436	0.3555638	0.066273	0.266172	0.6617	1.51126	3.75696	15.0891	1.962389	0.2162223	0.0200163	0.0350407	0.0636577	0.0121187	0.0194762	0.0425015	0.0145751	0.0159214	0.0217896	0.00684101	0.000659338	0.0324351	0.0302921	0.0594021	0.0370978	0.0154246	0.0347674	0.0151884	0.00478604	0.0529006	0.0212607	0.0653756	0.0221692	0.12722	0.0256917	0.0503132	0.0723307	0.0034226	0.0919043	0.00543709	0.177782	0.822218	0.2102588
60	-1278.567	-1302.729	24.16118	0.0472118	0.0796068	0.00903055	0.00729302	0.0317636	0.0800791	0.0186136	0.0528922	0.0306223	0.00147412	0.00750438	0.0415968	0.00934107	0.00302317	0.00514318	0.0420688	0.0506409	0.0195195	0.0997802	0.0453599	0.0943893	0.0437916	0.221919	0.0524042	0.0160054	0.018741	0.000609061	0.190506	0.00358789	3.42776	0.0288965	0.7029581	1.297042	0.816006	0.905592	0.969536	1.03142	1.10425	1.22548	0.1470242	1.84512	47.44874	0.0356445	0.0601024	0.00681799	0.00550617	0.0239813	0.060459	0.0140531	0.0399331	0.0231196	0.00111295	0.00566574	0.0314052	0.00705243	0.00228247	0.00388305	0.0317616	0.0382334	0.014737	0.0753331	0.0342463	0.0712631	0.0330623	0.167547	0.0395647	0.0120839	0.0141493	0.000459835	0.14383	0.00270883	0.648521	0.351479	1.324519
90	-1132.007	-1164.05	32.04288	0.0317795	0.00901264	0.0467121	0.0184437	0.0120975	0.0341837	0.0140651	0.013872	0.013452	0.000193739	0.0341815	0.00192808	0.00234461	0.004207	0.00238632	0.0115986	0.0158682	0.00746931	0.00757605	0.00343498	0.012419	0.0206483	0.0525699	0.0178578	0.0182341	0.00879508	0.00276273	0.00527696	0.00507392	2.17481	0.530075	1.694179	0.3058208	0.835923	0.916306	0.9731	1.02764	1.09134	1.19628	0.1295872	0.1805127	1.641134	0.0741742	0.0210357	0.109027	0.043048	0.0282358	0.0797857	0.0328284	0.0323777	0.0313973	0.000452191	0.0797805	0.00450018	0.00547238	0.00981925	0.00556972	0.0270714	0.0370368	0.0174335	0.0176827	0.00801733	0.0289862	0.0481936	0.122699	0.0416806	0.0425588	0.0205279	0.00644827	0.0123166	0.0118427	0.15291	0.84709	0.4284445
120	-967.8938	-1000.335	32.44084	0.0217211	0.0127389	0.0256457	0.013017	0.0246294	0.0142252	0.00267986	0.0188858	0.0217021	0.00124355	0.0610911	0.00417758	0.0148804	0.00236893	0.0189529	0.0110534	0.00880677	0.00551171	0.00577968	0.0106748	0.0166118	0.0439977	0.061652	0.0456988	0.0168654	0.0101974	0.00271537	0.00274568	0.0344028	0.633961	1.14642	1.258225	0.7417746	0.413347	0.649944	0.87422	1.14388	1.53859	2.41927	0.6388079	0.5895403	0.2211975	0.0406251	0.0238256	0.0479653	0.0243456	0.0460645	0.0266055	0.00501215	0.0353221	0.0405895	0.00232581	0.114259	0.00781334	0.0278309	0.00443061	0.0354476	0.0206731	0.0164713	0.0103086	0.0108097	0.019965	0.0310691	0.0822891	0.115308	0.0854706	0.0315434	0.0190723	0.00507855	0.00513526	0.0643437	0.370887	0.629113	0.534673
150	-1208.742	-1235.236	26.49375	0.0172214	0.00212608	0.000699453	0.0287848	0.0215231	0.00417888	0.00310769	0.0271207	0.0909256	0.00116936	0.0145187	0.0237685	0.007615	0.0102321	0.00140905	0.00481592	0.0413874	0.0112824	0.00325303	0.0179626	0.00186416	0.0206141	0.0236203	0.0224848	0.00395411	0.0105858	0.00767664	0.00157958	0.0240061	3.33643	0.0654273	1.21249	0.7875102	0.212094	0.469404	0.789821	1.26611	2.13036	4.71489	1.121281	0.6494985	20.3978	0.0383135	0.00473002	0.00155611	0.0640391	0.0478837	0.00929699	0.00691386	0.060337	0.202287	0.00260154	0.0323006	0.0528792	0.0169415	0.0227639	0.0031348	0.0107143	0.0920769	0.0251006	0.00723721	0.0399625	0.0041473	0.0458613	0.0525493	0.0500231	0.00879694	0.0235508	0.0170787	0.00351417	0.0534077	0.393755	0.606245	0.4494874
180	-704.6497	-736.115	31.46533	0.0206856	0.00128712	0.0181459	0.0907315	0.0734894	0.00326236	0.00725052	0.0405186	0.126266	0.0491236	0.00701827	0.00910531	0.0582556	0.0165926	0.0386056	0.019803	0.00490285	0.00596075	0.016948	0.0308844	0.00778732	0.019093	0.00358083	0.0279746	0.0495131	0.0165589	0.0331503	0.00617552	0.0423849	0.258061	1.29678	1.105453	0.894547	0.0993199	0.324229	0.703712	1.42104	3.08424	10.0685	1.669862	0.809213	0.07960095	0.0244784	0.00152312	0.021473	0.107368	0.086964	0.00386053	0.00857993	0.0479478	0.149417	0.0581307	0.0083051	0.0107748	0.068937	0.019635	0.0456842	0.023434	0.00580181	0.00705368	0.0200555	0.0365472	0.00921517	0.0225938	0.00423739	0.0331038	0.0585916	0.0195951	0.0392285	0.00730783	0.0501564	0.447273	0.552727	0.8450552
210	-968.0264	-997.3297	29.30328	0.033708	0.0137087	0.0140874	0.101206	0.0149267	0.0265811	0.0135974	0.0797226	0.0483778	0.0361888	0.0506369	0.0226483	0.0649808	0.0276552	0.0257267	0.00741107	0.000342419	0.0102924	0.0640908	0.0351948	0.0139042	0.0101749	0.0217135	0.0165521	0.0259034	0.0144215	0.00115186	0.012677	0.0168587	2.1962	0.521519	0.4777106	1.522289	0.959502	0.98004	0.993729	1.00631	1.02037	1.04221	0.02989266	3.186636	1.684467	0.0408859	0.0166279	0.0170872	0.122757	0.0181053	0.0322413	0.0164929	0.096699	0.0586795	0.0438949	0.0614197	0.0274711	0.078818	0.0335442	0.031205	0.0089892	0.000415334	0.0124841	0.0777385	0.0426893	0.016865	0.0123415	0.0263373	0.0200767	0.0314194	0.0174924	0.00139714	0.0153764	0.0204487	0.761145	0.238855	0.8244408
240	-911.4189	-942.5296	31.11068	0.0560761	0.0153569	0.00504156	0.100808	0.0108723	0.0780977	0.0117109	0.142845	0.0393425	0.0298378	0.0629758	0.00667736	0.094698	0.0246869	0.0393103	0.0071702	0.000272168	0.0170857	0.0797081	0.0829432	0.0244666	0.0301558	0.0296746	0.0205195	0.0339313	0.0156885	0.0834027	0.0160433	0.00151954	1.50859	0.796565	1.223711	0.7762892	0.521062	0.727656	0.905573	1.10427	1.37428	1.91916	0.4713586	0.6343731	0.7575467	0.0483033	0.0132282	0.00434273	0.0868349	0.00936524	0.0672723	0.0100876	0.123045	0.0338891	0.0257019	0.0542466	0.00575179	0.0815716	0.021265	0.0338614	0.00617632	0.000234442	0.0147174	0.0686595	0.0714462	0.0210752	0.0259758	0.0255613	0.0176752	0.0292279	0.0135139	0.071842	0.0138195	0.00130891	0.388145	0.611855	1.160919
270	-947.2322	-980.259	33.02675	0.0212154	0.00581001	0.00294462	0.038139	0.0266534	0.0571768	0.0270309	0.054043	0.00450404	0.0124924	0.018515	0.0277479	0.0696665	0.0108434	0.0106806	0.00743807	1.79162e-05	0.00483153	0.00539542	0.0251054	0.021081	0.00738136	0.0084437	0.0360594	0.00145271	0.00289532	0.00723639	0.00264474	0.000376456	0.929219	1.02831	1.543022	0.4569784	0.701033	0.840942	0.947389	1.05553	1.18914	1.42647	0.2568347	0.2961581	0.3614541	0.0409705	0.0112201	0.00568653	0.0736527	0.0514721	0.110418	0.0522011	0.104366	0.00869804	0.0241248	0.0357555	0.0535858	0.134537	0.0209403	0.020626	0.0143641	3.45991e-05	0.00933047	0.0104194	0.0484827	0.0407108	0.0142546	0.0163062	0.0696367	0.00280543	0.00559133	0.0139746	0.00510742	0.000726999	0.228489	0.771511	0.5178225
