Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-769.5039	-799.4724	29.96845	0.0554228	0.0024366	0.0680987	0.00878718	0.136837	0.0681317	0.0169188	0.0620004	0.0335758	0.0840087	0.0790157	0.000529882	0.00982827	0.000992782	0.0280395	0.0932681	0.010007	0.0633035	0.0268196	0.0363636	0.0708756	0.0247836	0.0542061	0.0654523	0.0134752	0.0222415	0.0376448	0.0294305	0.0162856	0.843808	1.06248	0.6402759	1.359724	0.24822	0.506827	0.80895	1.23617	1.97306	4.02869	1.007554	2.123653	0.3176756	0.045474	0.00199921	0.0558745	0.00720981	0.112274	0.0559015	0.0138818	0.0508708	0.0275487	0.0689285	0.0648318	0.000434764	0.00806402	0.00081457	0.0230062	0.0765257	0.00821067	0.05194	0.0220053	0.029836	0.0581529	0.0203348	0.0444757	0.0537031	0.0110563	0.018249	0.0308873	0.0241475	0.0133622	0.679862	0.320138	1.218781
30	-883.2162	-913.4813	30.26512	0.0437307	0.00476047	0.0366569	0.011797	0.0283385	0.00937374	0.0278765	0.0209864	0.00776523	0.0744044	0.0521078	0.00222682	0.0174499	0.000623955	0.00135097	0.111347	0.0261147	0.190663	0.0403455	0.0362481	0.0264592	0.0410812	0.0427706	0.0132597	0.0230978	0.00972341	0.015638	0.0232218	0.0824012	2.05368	0.578529	1.186581	0.8134189	0.347622	0.597306	0.851486	1.17442	1.67419	2.87669	0.7640242	0.6855148	1.419929	0.0427968	0.00465881	0.0358741	0.011545	0.0277333	0.00917357	0.0272812	0.0205383	0.00759941	0.0728155	0.0509951	0.00217927	0.0170773	0.00061063	0.00132212	0.10897	0.0255571	0.186591	0.0394839	0.0354741	0.0258942	0.0402039	0.0418573	0.0129765	0.0226046	0.00951577	0.015304	0.0227259	0.0806416	0.406709	0.593291	1.02182
60	-918.034	-949.4977	31.46368	0.126461	0.0158955	0.0562723	0.0121555	0.0819379	0.00821448	0.0271035	0.0802616	0.00160917	0.0179008	0.0626507	0.0588273	0.167289	0.00280295	0.00439003	0.0143647	0.0659593	0.0374081	0.0503389	0.234724	0.00153377	0.048716	0.291653	0.00641564	0.0183173	0.00639596	0.0131725	0.0244624	0.136963	0.123577	1.35057	1.148159	0.851841	0.254977	0.513511	0.812263	1.23113	1.94738	3.92192	0.9881316	0.7419191	0.03660004	0.0755356	0.00949438	0.0336115	0.00726048	0.0489417	0.00490652	0.0161889	0.0479404	0.000961157	0.0106922	0.0374214	0.0351376	0.0999219	0.00167421	0.00262217	0.00858009	0.0393976	0.0223439	0.0300675	0.140201	0.000916121	0.0290981	0.174205	0.00383207	0.0109409	0.00382032	0.00786796	0.0146114	0.0818084	0.425921	0.574079	1.674197
90	-1345.837	-1372.651	26.81436	0.0770523	0.00189819	0.0258343	0.058388	0.0316362	0.00244778	0.0247337	0.0310705	0.00652595	0.0575025	0.0298492	0.00120287	0.0389428	0.00125304	0.0032235	0.00594375	0.0226147	0.00359346	0.0163229	0.0117376	0.00461791	0.0202363	0.0107848	0.00385245	0.00443403	0.00178244	0.00979399	0.0102292	0.0430681	3.40753	0.0369878	1.673087	0.3269132	0.43041	0.662893	0.879617	1.13686	1.50854	2.32337	0.6095598	0.1953953	36.85033	0.137453	0.00338616	0.0460856	0.104158	0.0564356	0.00436657	0.0441223	0.0554264	0.0116416	0.102578	0.0532477	0.00214578	0.0694697	0.00223528	0.00575038	0.010603	0.0403421	0.00641035	0.0291183	0.0209387	0.00823784	0.0360993	0.0192389	0.00687235	0.00790983	0.00317968	0.0174714	0.0182478	0.0768288	0.163457	0.836543	0.5605724
120	-705.7331	-736.8875	31.15441	0.0526572	0.0279087	0.0071187	0.0359627	0.0561098	0.00903772	0.0486244	0.0883186	0.0132271	0.0225767	0.0311597	0.0129697	0.0215794	0.00284406	0.00571718	0.00278302	0.0617373	0.00867578	0.0667869	0.0246251	0.0158109	0.0358909	0.108658	0.00182318	0.0224741	0.0666487	0.00833098	0.0185821	0.144969	0.128012	1.3488	1.395483	0.604517	0.028928	0.177656	0.583288	1.71442	5.62884	34.5686	2.561794	0.4331955	0.03796334	0.0514428	0.027265	0.00695452	0.0351333	0.0548158	0.00882929	0.047503	0.0862817	0.012922	0.0220561	0.0304411	0.0126706	0.0210817	0.00277847	0.00558533	0.00271884	0.0603135	0.0084757	0.0652466	0.0240572	0.0154462	0.0350632	0.106152	0.00178113	0.0219558	0.0651116	0.00813885	0.0181536	0.141625	0.302258	0.697742	1.023607
150	-912.7364	-939.5288	26.79232	0.0101953	0.0178743	0.000621128	0.0150439	0.0133012	0.0060009	0.0477197	0.00299007	0.00475819	0.014376	0.0236488	0.021479	0.00389987	0.00702519	0.00297788	0.002338	0.0402396	0.00687121	0.0444789	0.00273877	0.0162491	0.0548779	0.0306786	0.00891351	0.00552716	0.00301478	0.038613	0.00916104	0.0334559	1.82336	0.670655	0.1581826	1.841817	0.170544	0.422051	0.764048	1.30882	2.36938	5.86357	1.278935	11.64361	1.087512	0.0208463	0.0365476	0.00127002	0.0307603	0.027197	0.0122701	0.0975725	0.00611379	0.00972907	0.0293946	0.0483547	0.0439182	0.00797408	0.0143644	0.00608888	0.00478052	0.082278	0.0140496	0.0909461	0.00559998	0.0332246	0.112209	0.0627286	0.0182255	0.0113014	0.00616432	0.078952	0.0187316	0.0684073	0.920909	0.0790913	0.4890689
180	-1165.538	-1195.26	29.72255	0.015179	0.0204918	0.0113359	0.0459135	0.0163174	0.00551602	0.115735	0.00805607	0.0230403	0.0154446	0.05643	0.01403	0.00076552	0.0104593	0.0996802	0.0148754	0.0429696	0.0196847	0.0537289	0.00496021	0.0230691	0.0143642	0.0633794	0.0190632	0.0908073	0.00242308	0.096797	0.0299666	0.00944554	3.06892	0.172431	1.870285	0.1297151	0.367753	0.613932	0.858811	1.1644	1.62884	2.71922	0.7233181	0.06935578	7.119196	0.0160806	0.021709	0.0120093	0.0486409	0.0172867	0.00584368	0.12261	0.00853462	0.024409	0.0163621	0.0597821	0.0148634	0.000810993	0.0110806	0.105601	0.015759	0.0455221	0.020854	0.0569205	0.00525486	0.0244395	0.0152175	0.0671443	0.0201956	0.0962015	0.00256702	0.102547	0.0317467	0.0100066	0.0648575	0.935142	0.9439286
210	-705.765	-736.364	30.59901	0.0187254	0.020008	0.0163299	0.0552583	0.0349007	0.0115918	0.076587	0.0020131	0.0145499	0.0340523	0.0915601	0.0600974	0.00728989	0.0896516	0.101152	0.00656574	0.00597863	0.0902287	0.0423399	0.0895084	0.0284589	0.0616235	0.00100632	0.0101317	0.0556009	0.0219003	0.119556	0.0165288	0.0128242	0.254879	1.29805	0.9533774	1.046623	0.0736575	0.280246	0.672423	1.48716	3.5683	13.5764	1.886002	1.097805	0.0785422	0.0156564	0.0167288	0.0136536	0.0462019	0.0291807	0.00969198	0.0640349	0.00168317	0.0121653	0.0284714	0.076554	0.0502478	0.00609512	0.0749583	0.0845739	0.00548966	0.00499877	0.0754409	0.0354007	0.0748386	0.0237947	0.0515238	0.000841395	0.00847121	0.0464883	0.0183109	0.0999616	0.0138198	0.0107224	0.523311	0.476689	1.19602
240	-1052.712	-1078.838	26.12613	0.0499221	0.127398	0.00334368	0.0263198	0.0188246	0.029382	0.00948385	0.0246054	0.020473	0.0137229	0.0142602	0.0235346	0.000494684	0.0841368	0.0299841	0.0163757	0.016833	0.01044	0.0402103	0.00895944	0.0649274	0.0339823	0.00249534	0.000588839	0.0267521	0.00265255	0.0366836	0.0226293	0.0340894	3.22942	0.108233	0.7197008	1.280299	0.178118	0.43109	0.769116	1.30019	2.3197	5.61427	1.247519	1.778933	11.9351	0.0629135	0.160551	0.00421381	0.0331691	0.0237234	0.0370281	0.0119518	0.0310085	0.0258007	0.017294	0.0179711	0.029659	0.000623417	0.106032	0.0377869	0.0206371	0.0212135	0.0131569	0.0506742	0.011291	0.0818236	0.0428256	0.00314471	0.000742074	0.0337138	0.00334283	0.0462299	0.0285182	0.0429606	0.64015	0.35985	0.7935051
270	-826.3516	-856.3123	29.96069	0.0124437	0.0505276	0.000943621	0.0104388	0.00558722	0.0116533	0.00182614	0.0103928	0.00945766	0.00949332	0.00565577	0.00547576	0.00523516	0.0193795	0.00852656	0.00919329	0.0174964	0.00204157	0.00975606	0.0163002	0.0107394	0.00218215	0.00366656	0.0110494	0.00471236	0.000765953	0.0384692	0.0226239	0.00708799	0.416406	1.23344	0.482852	1.517148	0.123362	0.360386	0.72731	1.37493	2.77481	8.1062	1.513115	3.142056	0.1350393	0.0385111	0.156373	0.00292033	0.032306	0.0172914	0.0360647	0.00565156	0.0321637	0.0292697	0.0293801	0.0175035	0.0169465	0.0162018	0.0599759	0.0263881	0.0284515	0.0541481	0.00631828	0.0301932	0.0504462	0.0332363	0.00675336	0.0113473	0.0341959	0.0145839	0.00237048	0.119055	0.0700167	0.021936	0.758574	0.241426	0.3231212
