Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-548.9271	-577.5911	28.66399	0.00419448	0.179388	0.0353614	0.00220391	0.00975817	0.0493919	0.116086	0.00795164	0.113929	0.156305	0.190832	0.0253025	0.0429385	0.106319	0.0855801	0.129922	0.0122884	0.170421	0.0551244	0.118704	0.108101	0.0417499	0.136162	0.000904819	0.117521	0.108403	0.0129362	0.125233	0.0494245	0.759163	1.09633	0.7396064	1.260394	0.213635	0.471064	0.790691	1.26472	2.12285	4.68087	1.116045	1.704141	0.2769823	0.00181388	0.0775752	0.0152918	0.000953069	0.00421986	0.0213592	0.0502008	0.00343864	0.0492681	0.0675932	0.0825242	0.0109419	0.0185685	0.0459769	0.0370086	0.0561842	0.00531403	0.0736975	0.0238382	0.0513329	0.0467478	0.0180545	0.0588826	0.000391284	0.0508212	0.0468782	0.0055942	0.0541562	0.0213733	0.630197	0.369803	2.312437
30	-547.886	-574.0151	26.12912	0.0278537	0.0900623	0.0514704	0.022133	0.133064	0.0449505	0.369023	0.0335682	0.0180852	0.0374075	0.189523	0.0900914	0.102477	0.239155	0.132393	0.175872	0.0536509	0.0996559	0.194708	0.175106	0.207578	0.1103	0.0706149	0.0635692	0.237255	0.182948	0.0678584	0.117182	0.0705965	1.56326	0.774696	0.6652515	1.334749	0.335493	0.587049	0.846897	1.18078	1.70343	2.98069	0.7897026	2.006382	0.8071599	0.00817267	0.0264255	0.0151021	0.00649413	0.039043	0.0131891	0.108277	0.00984938	0.00530647	0.0109759	0.0556088	0.0264341	0.0300683	0.0701715	0.038846	0.0516033	0.0157419	0.0292405	0.05713	0.0513786	0.0609063	0.0323635	0.0207194	0.0186521	0.069614	0.0536794	0.0199106	0.0343829	0.020714	0.667374	0.332626	3.408151
60	-555.5151	-582.7567	27.24163	0.0274419	0.0315787	0.0768941	0.0148731	0.0444231	0.0245619	0.220934	0.0486636	0.0548593	0.131357	0.202949	0.00161453	0.105895	0.123568	0.0792637	0.090132	0.0321208	0.0657645	0.247926	0.0394894	0.0185536	0.0214599	0.0836299	0.0230891	0.0855622	0.131629	0.013333	0.0121144	0.0955455	1.33787	0.864852	0.511029	1.488971	0.121978	0.358408	0.726063	1.37729	2.79012	8.19818	1.521273	2.913672	0.6187749	0.0127682	0.014693	0.0357776	0.0069202	0.0206693	0.0114283	0.102797	0.0226424	0.0255251	0.0611183	0.094429	0.000751216	0.0492713	0.0574942	0.0368801	0.0419369	0.0149453	0.0305991	0.115356	0.0183738	0.00863266	0.00998494	0.0389116	0.010743	0.0398107	0.0612449	0.00620362	0.00563664	0.0444557	0.744486	0.255514	2.149227
90	-551.762	-578.9184	27.1564	0.00325741	0.0783262	0.0977473	0.00763082	0.16337	0.0100187	0.223974	0.101687	0.0154536	0.0262068	0.0817283	2.53356e-05	0.107352	0.119579	0.0803542	0.277044	0.0278557	0.0438288	0.0594103	0.115909	0.0249412	0.0490014	0.0506107	0.245508	0.225518	0.13344	0.0227144	0.119406	0.0591281	1.64068	0.743727	0.8245725	1.175428	0.133472	0.374499	0.736079	1.35855	2.67024	7.49222	1.456163	1.425499	0.8824121	0.00126697	0.030465	0.0380188	0.00296801	0.0635426	0.00389677	0.0871146	0.0395512	0.00601066	0.0101931	0.0317882	9.8543e-06	0.0417546	0.0465101	0.0312538	0.107756	0.0108345	0.0170472	0.0231076	0.0450827	0.00970087	0.0190591	0.019685	0.0954902	0.0877154	0.0519015	0.00883478	0.0464428	0.0229979	0.587714	0.412286	2.571024
120	-543.6229	-570.8264	27.20352	0.00495328	0.00557621	0.00109606	0.000490778	0.00511513	0.00109294	0.0165286	0.000555988	0.000762264	0.00854284	0.0152767	6.41893e-05	0.012461	0.0203136	0.00566915	0.0120589	0.00178715	0.0152889	0.0134996	0.00538042	0.000982052	0.00243542	0.00607264	0.0103932	0.00619468	0.00762817	0.0079876	0.00540422	0.00788275	1.67573	0.729707	0.6434025	1.356598	0.0134153	0.122131	0.518928	1.92705	8.18792	74.5415	3.117407	2.108474	0.918577	0.0245827	0.0276743	0.00543968	0.00243569	0.025386	0.00542418	0.0820301	0.00275933	0.00378305	0.0423974	0.0758171	0.000318566	0.0618428	0.100815	0.0281356	0.0598471	0.00886949	0.0758777	0.0669974	0.0267026	0.00487384	0.0120868	0.030138	0.0515805	0.0307437	0.037858	0.0396418	0.0268207	0.0391214	0.678299	0.321701	0.2014943
150	-543.2666	-572.2262	28.95965	0.00518573	0.0132021	0.00235753	0.000337751	0.0226697	0.00145701	0.01742	0.000470339	0.00160743	0.00590035	0.0680338	5.47446e-05	0.0113236	0.0238347	0.00852942	0.0112386	0.00656591	0.00444118	0.0141331	0.0044178	0.000141372	0.00563102	0.00588604	0.0100876	0.0014095	0.00916877	0.0145274	0.00509828	0.0148471	0.874009	1.0504	0.7408637	1.259136	0.025144	0.165916	0.570978	1.75138	6.02715	39.7709	2.66316	1.699552	0.3328302	0.0178832	0.0455278	0.00813002	0.00116475	0.0781772	0.00502457	0.0600736	0.00162198	0.0055433	0.0203476	0.234617	0.000188789	0.0390499	0.082195	0.029414	0.0387567	0.0226428	0.0153156	0.0487386	0.0152349	0.000487525	0.0194188	0.0202982	0.0347876	0.00486072	0.0316189	0.0500985	0.0175816	0.0512007	0.629568	0.370432	0.2899779
180	-540.9773	-566.6348	25.65745	0.0088564	0.0143806	0.0136206	0.00228391	0.0177068	0.00260411	0.0297402	0.000770682	0.00416331	0.00490137	0.0451328	0.000348118	0.0142127	0.0360345	0.00994306	0.0662454	0.0079109	0.010661	0.0213671	0.00671853	0.000851388	0.00307055	0.03013	0.00382492	0.00169532	0.00577753	0.0145732	0.00443191	0.0155916	2.64779	0.340883	0.5094726	1.490527	0.0124645	0.11783	0.513155	1.94873	8.48681	80.2279	3.170564	2.925628	3.106975	0.0222775	0.0361733	0.0342615	0.00574499	0.04454	0.00655042	0.0748089	0.00193858	0.0104724	0.012329	0.113528	0.000875662	0.0357509	0.0906417	0.0250109	0.166635	0.0198992	0.026817	0.0537472	0.0168999	0.00214159	0.00772372	0.0757896	0.00962127	0.00426444	0.0145329	0.0366577	0.0111481	0.0392193	0.745264	0.254736	0.3975486
210	-541.0085	-568.8501	27.84161	0.00405508	0.0130459	0.0053542	0.00243821	0.0274588	0.000628538	0.0512222	0.00630452	0.0112502	0.0185639	0.0222433	0.00848057	0.0412372	0.0558804	0.000963623	0.0578578	0.0157312	0.0161042	0.0136621	0.0070466	0.00527951	0.00392626	0.0321373	0.00982663	0.011473	0.00895949	0.00186529	0.00270944	0.0137014	1.09911	0.960357	0.3428799	1.65712	0.0393123	0.206323	0.611155	1.63625	4.84677	25.4374	2.340009	4.832947	0.4577915	0.00863872	0.0277923	0.0114063	0.00519424	0.0584969	0.001339	0.109121	0.0134308	0.0239668	0.0395477	0.0473859	0.0180666	0.0878495	0.119045	0.00205285	0.123257	0.033513	0.0343076	0.0291051	0.0150117	0.0112472	0.00836429	0.0684636	0.0209341	0.0244416	0.0190868	0.00397371	0.00577204	0.0291888	0.82856	0.17144	0.469407
240	-543.4902	-571.9726	28.48233	0.016215	0.0460702	0.0550474	0.00266024	0.0479508	0.0111011	0.164304	0.0222637	0.0397288	0.0866932	0.138129	0.00386935	0.0182435	0.0874271	0.00263229	0.101166	0.0686623	0.0448652	0.033199	0.00979146	0.0474012	0.00939817	0.0253147	0.0363711	0.0357611	0.0386701	0.0436513	0.0165468	0.0590004	0.485899	1.20564	0.3781337	1.621866	0.0712479	0.275736	0.669028	1.49471	3.62665	14.0355	1.910052	4.289135	0.1612085	0.0123577	0.0351109	0.0419526	0.00202741	0.0365441	0.00846034	0.125219	0.0169676	0.030278	0.0660704	0.10527	0.0029489	0.0139037	0.0666297	0.00200611	0.0771004	0.0523287	0.0341925	0.0253015	0.00746224	0.0361252	0.0071625	0.0192928	0.027719	0.0272541	0.0294711	0.0332674	0.0126106	0.0449652	0.810933	0.189067	1.312134
270	-543.4585	-571.7884	28.32995	0.00374029	0.0243206	0.00595014	0.000617855	0.00783341	0.00689107	0.0461105	0.00743144	0.00867172	0.0365751	0.0582753	0.0117371	0.00741913	0.0109023	0.00543834	0.0426811	0.0293866	0.0365594	0.0269912	0.0313206	0.0116215	0.024614	0.0077518	0.0170843	0.0238422	0.0117619	0.0142491	0.0188625	0.0329228	1.3536	0.85856	0.6458526	1.354147	0.0255869	0.167335	0.572497	1.74673	5.97604	39.0825	2.650535	2.096682	0.6306375	0.00654397	0.0425511	0.0104103	0.00108099	0.0137052	0.0120565	0.0806744	0.013002	0.0151719	0.0639913	0.101958	0.020535	0.0129804	0.0190746	0.00951485	0.0746743	0.0514144	0.0639639	0.0472234	0.0547982	0.0203329	0.0430643	0.0135625	0.0298904	0.041714	0.0205785	0.0249301	0.0330016	0.0576013	0.677074	0.322926	0.5715632
