Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-733.8592	-762.251	28.39177	0.0342871	0.0232234	0.00238419	0.0213798	0.0613926	0.0138746	0.02383	0.18666	0.0810739	0.00839947	0.00749905	0.000933802	0.0262406	0.0689905	0.00796263	0.040145	0.0479753	0.0769102	0.0172563	0.00609115	0.027518	0.081496	0.00812561	0.00497578	0.0255502	0.0130359	0.0289159	0.0226543	0.00196673	1.81912	0.672352	0.7932904	1.20671	0.0495144	0.230896	0.632992	1.5798	4.33095	20.1961	2.173178	1.521145	1.082243	0.0353203	0.0239232	0.00245603	0.0220241	0.0632425	0.0142927	0.024548	0.192285	0.0835169	0.00865258	0.00772502	0.00096194	0.0270313	0.0710695	0.00820257	0.0413547	0.0494209	0.0792278	0.0177763	0.0062747	0.0283472	0.0839517	0.00837046	0.00512572	0.0263201	0.0134287	0.0297872	0.0233369	0.002026	0.603355	0.396645	0.9707481
30	-663.705	-692.0946	28.38957	0.0516603	0.0233167	0.0532876	0.0571313	0.0818813	0.0126561	0.103687	0.0951334	0.0469663	0.00160183	0.0377611	0.00461608	0.0894673	0.0235706	0.034126	0.0152505	0.0474544	0.0229936	0.024298	0.00777984	0.156958	0.271303	0.0304387	0.030682	0.116148	0.0552426	0.0798964	0.0377865	0.00998379	1.21499	0.914004	1.351299	0.6487012	0.012748	0.11913	0.514915	1.94207	8.39421	78.4434	3.154299	0.4800575	0.5317222	0.0318286	0.0143657	0.0328312	0.0351994	0.0504482	0.00779761	0.0638831	0.058613	0.0289365	0.000986908	0.0232651	0.00284403	0.055122	0.0145222	0.0210255	0.00939601	0.0292373	0.0141667	0.0149703	0.00479326	0.0967041	0.167153	0.0187537	0.0189036	0.0715601	0.0340357	0.0492252	0.0232807	0.00615114	0.324351	0.675649	1.623078
60	-677.2675	-707.7152	30.44771	0.123958	0.0520331	0.0706631	0.0693047	0.0341661	0.0432842	0.0184885	0.04558	0.0390189	0.000768988	0.0212338	0.0140119	0.057134	0.017126	0.0097481	0.0315719	0.0302017	0.0211052	0.0206636	0.0062614	0.133481	0.0649909	0.0372025	0.0127354	0.0411431	0.00711146	0.00653993	0.0750672	0.029872	1.32035	0.871858	1.437894	0.562106	0.0869849	0.303923	0.689655	1.45	3.2903	11.4962	1.765749	0.3909232	0.6057661	0.109265	0.0458657	0.0622875	0.0610901	0.0301164	0.0381538	0.0162971	0.0401775	0.0343941	0.000677841	0.018717	0.0123511	0.050362	0.015096	0.00859268	0.0278297	0.026622	0.0186037	0.0182144	0.00551925	0.11766	0.0572876	0.0327929	0.0112259	0.0362665	0.00626855	0.00576477	0.0661696	0.0263313	0.281053	0.718947	1.134466
90	-689.0311	-715.8273	26.79616	0.0261895	0.00761518	0.115814	0.0677914	0.0366902	0.0378613	0.0257215	0.00545475	0.106235	0.000327467	0.0428204	0.0181695	0.129562	0.00431364	0.0120672	0.0450987	0.0491139	0.0314124	0.0295168	0.0100887	0.111425	0.00443545	0.130852	0.00790768	0.0439177	0.055707	0.00457571	0.0123093	0.0135737	2.05628	0.577488	1.455462	0.5445383	0.00184432	0.0464025	0.383694	2.60624	21.5505	542.204	4.552184	0.3741344	1.424292	0.0220717	0.00641783	0.0976045	0.0571324	0.0309213	0.0319083	0.0216773	0.00459708	0.089531	0.000275979	0.0360876	0.0153127	0.10919	0.0036354	0.0101698	0.0380077	0.0413916	0.0264734	0.0248758	0.0085024	0.0939054	0.00373806	0.110278	0.00666434	0.0370124	0.0469481	0.00385626	0.0103739	0.0114395	0.272269	0.727731	1.186566
120	-712.3672	-741.899	29.53177	0.113474	0.0154024	0.0385843	0.0389149	0.0240669	0.0423572	0.0162872	0.111188	0.144294	0.00173017	0.0756654	0.10686	0.191468	0.042413	0.0124103	0.0194572	0.0366884	0.152285	0.0439236	0.0456664	0.074387	0.00655479	0.0145989	0.0164244	0.0171518	0.0811721	0.000920068	0.0137557	0.213455	1.27036	0.891855	1.234618	0.7653825	0.107525	0.337026	0.712262	1.40398	2.96713	9.3002	1.612469	0.6199349	0.5697624	0.0662988	0.00899905	0.0225434	0.0227366	0.0140614	0.0247478	0.00951599	0.0649631	0.0843058	0.00101087	0.0442085	0.0624342	0.111868	0.0247804	0.00725091	0.0113681	0.0214357	0.0889746	0.025663	0.0266812	0.0434616	0.00382972	0.00852958	0.00959616	0.0100212	0.0474259	0.000537562	0.00803695	0.124714	0.382691	0.617309	1.711557
150	-697.2061	-723.0354	25.82922	0.00260525	0.000575302	0.0128085	0.00373605	0.00578198	0.00149306	0.0162674	0.0243932	0.0329157	0.000838167	0.0207821	0.057207	0.0360661	0.0312578	0.0164714	0.0222413	0.015058	0.0159877	0.00457678	0.0228568	0.00673032	0.00146934	0.00886526	0.00385686	0.00494631	0.0243226	0.00409649	0.0141289	0.0316928	2.93224	0.227103	1.896248	0.1037516	0.000571152	0.0261975	0.321016	3.11511	38.1716	1750.85	5.399773	0.05471412	5.164604	0.0058673	0.00129564	0.0288461	0.00841399	0.0130217	0.00336254	0.0366359	0.0549362	0.0741298	0.00188764	0.0468035	0.128836	0.0812247	0.0703959	0.0370954	0.0500899	0.0339122	0.0360061	0.0103074	0.0514759	0.0151574	0.00330911	0.0199655	0.00868607	0.0111396	0.0547771	0.00922574	0.0318199	0.0713756	0.0518758	0.948124	0.4440284
180	-647.4843	-672.1197	24.63542	0.0022863	0.0132307	0.0134243	0.0165818	0.0293575	0.00281513	0.0392923	0.0501248	0.108188	0.0108572	0.0398161	0.0547752	0.23358	0.0650696	0.0507762	0.0713185	0.0287434	0.0507049	0.122832	0.0793753	0.00540797	0.00551879	0.0208551	0.0110753	0.0136756	0.0636142	0.0321219	0.396813	0.00633978	2.94281	0.222877	0.7111023	1.288898	0.0160152	0.133151	0.533104	1.87581	7.51025	62.4407	2.989324	1.812535	5.28148	0.0013953	0.00807456	0.00819267	0.0101197	0.0179165	0.00171804	0.0239796	0.0305906	0.066026	0.00662603	0.0242993	0.0334286	0.142551	0.0397112	0.0309881	0.0435248	0.0175417	0.0309446	0.0749631	0.0484418	0.00330042	0.00336805	0.0127276	0.00675911	0.00834607	0.038823	0.0196036	0.24217	0.00386909	0.644449	0.355551	1.638571
210	-667.6854	-697.0281	29.34266	0.00313612	0.0310997	0.00259817	0.0243899	0.0148286	0.00268297	0.0173762	0.00490546	0.017903	0.00541384	0.0114314	0.00906419	0.0457625	0.0107677	0.00840244	0.00993475	0.00153136	0.0112714	0.0074184	0.00321603	0.0214361	0.0020325	0.00708025	0.00338438	0.00345995	0.0151569	0.00376026	0.0510456	0.000440061	1.03108	0.987568	1.423798	0.576202	0.00741703	0.0914757	0.474184	2.10889	10.9319	134.825	3.545913	0.4046936	0.4176241	0.00893658	0.0886207	0.00740368	0.0695007	0.0422552	0.00764531	0.0495146	0.0139784	0.0510158	0.0154271	0.0325747	0.025829	0.130404	0.0306833	0.0239433	0.0283098	0.00436371	0.0321187	0.0211392	0.00916429	0.0610838	0.00579175	0.0201757	0.00964402	0.00985937	0.0431906	0.0107151	0.145458	0.00125398	0.288101	0.711899	0.3509303
240	-653.6773	-682.305	28.62762	0.115165	0.0630892	0.0189891	0.153357	0.0394546	0.0111535	0.0430581	0.0617587	0.0345981	0.131954	0.0716924	0.088359	0.0375721	0.0487614	0.0590609	0.0684431	0.00662012	0.0600182	0.0395483	0.11979	0.114278	0.0125102	0.0378967	0.0200128	0.105461	0.0814601	0.152358	0.0384799	0.00167025	0.29674	1.2813	0.7548618	1.245138	0.0313203	0.184676	0.590383	1.69382	5.41489	31.9282	2.504341	1.649491	0.09263698	0.0627063	0.0343517	0.0103394	0.0835017	0.0214827	0.00607299	0.0234448	0.0336272	0.0188384	0.0718481	0.039036	0.0481109	0.0204578	0.0265502	0.0321583	0.0372668	0.00360461	0.0326795	0.0215338	0.0652249	0.0622238	0.00681171	0.0206345	0.0108968	0.0574229	0.0443545	0.0829581	0.0209521	0.00090944	0.622569	0.377431	1.836571
270	-738.4484	-760.864	22.41567	0.0672509	0.0392896	0.016968	0.035959	0.0178054	0.00913437	0.166762	0.0360643	0.005398	0.0421643	0.06905	0.0172636	0.0389863	0.159625	0.0455044	0.0152796	0.0298457	0.00481197	0.0131105	0.0148643	0.0421687	0.0161355	0.00897374	0.0165232	0.0448086	0.0119281	0.0123423	0.00471806	0.00806669	1.4624	0.815041	0.01573237	1.984268	0.193769	0.449166	0.779036	1.28364	2.22635	5.16077	1.186618	126.1265	0.7177055	0.0665322	0.0388698	0.0167866	0.0355748	0.0176151	0.00903676	0.16498	0.0356789	0.00534032	0.0417137	0.0683121	0.0170791	0.0385697	0.157919	0.0450181	0.0151163	0.0295268	0.00476054	0.0129704	0.0147055	0.041718	0.0159631	0.00887784	0.0163466	0.0443298	0.0118007	0.0122104	0.00466764	0.00798049	0.992134	0.00786618	1.010802
