Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-863.3439	-894.8107	31.46681	0.000137482	0.0128446	0.0436436	0.013298	0.00790017	0.0699351	0.00551797	0.040075	0.0652448	0.29108	0.157987	0.00161079	0.0339048	0.0245406	0.229161	0.0478187	0.0434459	0.0496801	0.115169	0.0812923	0.153534	0.0189064	0.0141033	0.0990719	0.100833	0.0199366	0.00514309	0.051568	0.0325277	0.310621	1.27575	1.24	0.7600002	0.40948	0.646971	0.872971	1.14551	1.54566	2.44212	0.6456042	0.6129035	0.09739215	7.51302e-05	0.00701925	0.0238501	0.00726704	0.00431724	0.0382178	0.00301543	0.0219	0.0356547	0.159068	0.0863358	0.000880258	0.0185281	0.0134108	0.125231	0.0261317	0.0237421	0.0271489	0.0629369	0.0444242	0.0839025	0.0103319	0.00770709	0.0541403	0.0551026	0.0108948	0.00281057	0.0281806	0.0177756	0.38	0.62	1.829911
30	-710.1435	-736.0778	25.93429	0.00301575	0.0275294	0.0314024	0.00027996	0.0207452	0.0155519	0.0525001	0.0403043	0.0202345	0.118155	0.0363628	0.00543093	0.00609175	0.0458093	0.0853693	0.0502015	0.00219064	0.140299	0.0950316	0.29743	0.0990678	0.0126874	0.00745259	0.0294545	0.249351	0.0176447	0.0375313	0.0250685	0.0637184	1.1788	0.928479	0.1308164	1.869184	0.140291	0.383711	0.741681	1.34829	2.60613	7.12803	1.420133	14.28861	0.5078432	0.00184347	0.0168282	0.0191957	0.000171134	0.0126811	0.00950657	0.0320923	0.0246372	0.0123689	0.072226	0.0222278	0.00331982	0.00372377	0.0280023	0.0521845	0.0306872	0.0013391	0.0857622	0.0580909	0.181813	0.0605581	0.00775557	0.00455562	0.018005	0.152423	0.0107858	0.0229421	0.0153238	0.0389498	0.934592	0.0654082	1.635912
60	-699.5651	-724.2707	24.70556	0.00541938	0.0150512	0.0752135	0.00953662	0.000907745	0.0128514	0.0628776	0.109429	0.00862999	0.0166479	0.0983906	0.00842343	0.1826	0.132626	0.0753053	0.118155	0.00494642	0.0887048	0.105215	0.215161	0.0972048	0.0424724	0.0115012	0.0576054	0.149772	0.0269232	0.0762573	0.03301	0.249721	0.782483	1.08701	0.160568	1.839432	0.0214627	0.153588	0.557389	1.79408	6.51092	46.5925	2.777626	11.45578	0.2879405	0.00259231	0.00719962	0.0359777	0.00456176	0.000434211	0.00614737	0.0300769	0.0523441	0.00412808	0.00796339	0.0470642	0.00402927	0.0873451	0.0634407	0.0360216	0.0565181	0.00236607	0.0424311	0.0503287	0.102921	0.046497	0.0203163	0.00550148	0.027555	0.0716422	0.0128785	0.036477	0.01579	0.119452	0.919716	0.080284	2.090559
90	-756.074	-782.3381	26.26405	0.00333728	0.00426493	0.0350604	0.0462138	0.0142327	0.0106585	0.00495713	0.00943903	0.0128982	0.0281964	0.00513691	0.00302668	0.0148807	0.035078	0.0207651	0.0280854	0.013092	0.0105879	0.0641527	0.0165415	0.0335562	0.032352	0.00846296	0.00972282	0.0349013	0.0364542	0.0460568	0.0105592	0.0500965	2.62975	0.348099	0.3503841	1.649616	0.0666932	0.266994	0.662337	1.50981	3.7454	14.994	1.957819	4.708022	3.021848	0.00519206	0.00663527	0.0545461	0.0718982	0.0221428	0.0165822	0.00771218	0.014685	0.0200668	0.0438672	0.00799187	0.00470883	0.023151	0.0545734	0.0323058	0.0436945	0.0203681	0.0164724	0.099807	0.0257348	0.0522058	0.0503324	0.0131664	0.0151265	0.0542985	0.0567145	0.071654	0.0164277	0.0779388	0.824808	0.175192	0.6427669
120	-719.9421	-749.6594	29.71733	0.000116745	0.0174564	0.0447068	0.0129724	0.00617858	0.0128992	0.0205858	0.0197629	0.0157835	0.00217891	0.0282688	0.00404399	0.00531801	0.014161	0.0441483	0.00391596	0.0700183	0.00576592	0.00939289	0.0419843	0.0625203	0.0451851	0.011585	0.00338439	0.0358758	0.0194672	0.00711562	0.00155265	0.0230565	1.31646	0.873415	1.17987	0.8201301	0.0335887	0.191082	0.596697	1.67589	5.23334	29.7719	2.453781	0.6951021	0.6029033	0.000198073	0.0296172	0.0758512	0.0220094	0.0104828	0.0218853	0.0349266	0.0335305	0.0267788	0.00369681	0.0479618	0.00686118	0.00902274	0.0240261	0.0749037	0.00664396	0.118796	0.00978268	0.0159363	0.0712321	0.106074	0.0766627	0.0196555	0.00574207	0.0608682	0.0330288	0.0120726	0.00263428	0.0391186	0.410065	0.589935	0.5894013
150	-727.0425	-750.6345	23.59195	0.00229791	0.0900571	0.0232757	0.0264537	0.00761317	0.0365488	0.0254553	0.0092676	0.0339694	0.00390773	0.0576466	0.00258801	0.0617037	0.0145435	0.0396001	0.00544577	0.160962	0.0136743	0.0504936	0.0856158	0.00851892	0.0446569	0.0513774	0.0152177	0.0517887	0.00603934	0.00242826	0.0100289	0.0190015	1.78619	0.685524	0.06053023	1.93947	0.0318015	0.186054	0.591754	1.68989	5.37478	31.4451	2.493317	32.04134	1.042234	0.00239322	0.0937922	0.0242411	0.0275509	0.00792892	0.0380646	0.026511	0.00965197	0.0353783	0.0040698	0.0600375	0.00269535	0.0642628	0.0151466	0.0412425	0.00567163	0.167638	0.0142415	0.0525877	0.0891667	0.00887224	0.0465091	0.0535083	0.0158488	0.0539366	0.00628982	0.00252897	0.0104449	0.0197896	0.969735	0.0302651	0.9601772
180	-739.3295	-767.83	28.50049	0.0590926	0.369278	0.0212912	0.243104	0.0859079	0.185575	0.0662469	0.00631468	0.00931821	0.0174395	0.546657	0.0136211	0.0288961	0.0484027	0.258077	0.102073	0.153904	0.118746	0.16805	0.203307	0.0385022	0.129588	0.136624	0.133483	0.106092	0.0857651	0.0095172	0.132227	0.0659249	0.577346	1.16906	1.919575	0.08042488	0.0680475	0.269625	0.664366	1.50519	3.70886	14.6956	1.943284	0.04189723	0.1975415	0.0166786	0.104227	0.00600933	0.0686149	0.0242471	0.0523775	0.0186978	0.00178228	0.00263001	0.00492219	0.154291	0.00384449	0.00815576	0.0136614	0.0728408	0.0288097	0.0434386	0.0335155	0.0474312	0.0573824	0.010867	0.0365756	0.0385615	0.0376748	0.0299438	0.0242067	0.00268618	0.0373204	0.018607	0.0402124	0.959788	3.543025
210	-668.66	-695.8893	27.22929	0.0658039	0.132308	0.0287702	0.0200157	0.0594262	0.105224	0.19021	0.0615354	0.0132973	0.151048	0.123238	0.0358752	0.0549923	0.118554	0.0435256	0.0940207	0.0851935	0.115807	0.148563	0.066937	0.0503081	0.0731582	0.0895978	0.0290632	0.0767159	0.0720956	0.012497	0.0296757	0.0412398	0.404668	1.23813	0.2401435	1.759857	0.174217	0.426459	0.766529	1.30458	2.34489	5.73998	1.263531	7.328355	0.1307349	0.0300653	0.0604505	0.0131449	0.00914502	0.0271514	0.0480763	0.0869057	0.0281151	0.00607544	0.0690128	0.0563067	0.0163911	0.0251256	0.0541664	0.0198865	0.0429574	0.0389243	0.0529114	0.0678773	0.030583	0.0229854	0.0334255	0.0409366	0.0132788	0.0350509	0.03294	0.00570978	0.0135586	0.0188422	0.879928	0.120072	2.188697
240	-674.6437	-691.7621	17.11838	0.0461544	0.108997	0.0539058	0.0606085	0.0158627	0.0607507	0.0931871	0.0562859	0.0061308	0.180921	0.14055	0.0459809	0.00582457	0.0481442	0.00653488	0.0532863	0.0786245	0.0346562	0.0870701	0.0413801	0.0766238	0.0525817	0.0453941	0.00579452	0.0975505	0.0593934	0.0220228	0.0383285	0.062023	3.48023	0.00790762	0.7824996	1.2175	0.00338969	0.0624385	0.420924	2.37573	16.0158	295.012	4.112105	1.555912	176.0443	0.0273984	0.0647032	0.0319998	0.0359787	0.00941649	0.0360631	0.0553181	0.0334126	0.00363939	0.107399	0.0834337	0.0272954	0.00345761	0.0285796	0.00387926	0.0316321	0.0466734	0.0205727	0.0516869	0.0245642	0.0454858	0.0312138	0.026947	0.00343977	0.0579084	0.0352573	0.0130733	0.0227527	0.0368184	0.60875	0.39125	1.684567
270	-665.9861	-693.7408	27.75466	0.104625	0.133539	0.0438739	0.133434	0.0137124	0.082524	0.053796	0.076459	0.0367436	0.178736	0.190923	0.0330143	0.00953922	0.0543079	0.00352096	0.0101654	0.106804	0.00967039	0.0287109	0.0331145	0.147979	0.0110629	0.0205731	0.0395497	0.0376258	0.010893	0.0109175	0.018766	0.0842523	1.36364	0.854546	0.5159021	1.484098	0.104331	0.332106	0.709002	1.41043	3.01108	9.5849	1.634273	2.876704	0.6382971	0.0608698	0.0776917	0.0255254	0.0776304	0.00797774	0.0480116	0.031298	0.0444831	0.021377	0.103987	0.111077	0.0192074	0.00554982	0.0315958	0.00204846	0.00591415	0.0621374	0.00562614	0.0167037	0.0192657	0.0860929	0.0064363	0.0119692	0.0230096	0.0218903	0.00633744	0.00635169	0.0109179	0.0490172	0.742049	0.257951	1.718833
